side,index,s_m,x_m,y_m,width_from_center_m
right,226,75.890801588,-10.056035837,2.375757403,0.912286734
right,227,76.227062637,-10.043272309,1.994852090,0.912372613
right,228,76.563324116,-10.042457347,1.613675906,0.920114962
right,229,76.899582816,-10.042236157,1.232498097,0.944537764
right,230,77.235830083,-10.035644411,0.851404583,0.994322924
right,231,77.572011712,-10.009208339,0.471165984,1.070282633
right,232,77.907813644,-9.993481589,0.090374489,1.157826491
right,233,78.242126672,-9.980170075,-0.290456711,1.229436530
right,234,78.575640875,-9.832366829,-0.630039221,1.261241968
right,235,78.910988442,-9.471616735,-0.736437510,1.250416722
right,236,79.247090586,-9.090681636,-0.747248726,1.215098732
right,237,79.583334682,-8.709504136,-0.747312310,1.177333843
right,238,79.919596136,-8.328423686,-0.740171374,1.147169151
right,239,80.255852615,-7.948199341,-0.713467631,1.120722661
right,240,80.592099209,-7.567304927,-0.702713418,1.089005077
right,241,80.928345145,-7.186822970,-0.724689355,1.047202025
right,242,81.264602990,-6.806028714,-0.736529814,0.997851929
right,243,81.600862869,-6.425987060,-0.708025354,0.948188210
right,244,81.937112149,-6.046581336,-0.671312152,0.905531184
right,245,82.273361100,-5.666724513,-0.639663735,0.873910413
right,246,82.609618677,-5.286761440,-0.609344971,0.853103994
right,247,82.945879816,-4.905784537,-0.599413912,0.840127943
right,248,83.282140730,-4.524885208,-0.612568497,0.831684776
right,249,83.618399146,-4.143975311,-0.621778692,0.825186738
right,250,83.954657271,-3.763195920,-0.604732893,0.818135325
right,251,84.290918543,-3.382267562,-0.615174556,0.808021209
right,252,84.627178844,-3.001326803,-0.619321760,0.793605338
right,253,84.963436356,-2.621453835,-0.588141045,0.775959016
right,254,85.299694448,-2.241627804,-0.556349821,0.757771559
right,255,85.635955355,-1.860761533,-0.541198023,0.741389704
right,256,85.972216532,-1.479657425,-0.536862894,0.727415991
right,257,86.308475238,-1.098572685,-0.544965605,0.715238156
right,258,86.644732428,-0.717642008,-0.533850814,0.704449381
right,259,86.980990260,-0.337458640,-0.506471688,0.694841220
