s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
44.330296395,0.274440184,4.637186858,-1.798505916,-0.491078908,0.738488682,0.794616607,-0.709812200,4.633054331,0.953190808,9.101685483
44.666131974,0.172087839,4.317341550,-2.033783746,-0.930776431,0.784985768,0.881554981,-1.074436461,4.533571877,0.877392219,8.742493789
45.001967553,-0.022049275,4.043227950,-2.394474995,-1.281323987,0.813462351,0.939623775,-1.442772097,4.620701494,0.855208905,8.374116339
45.337803132,-0.310084075,3.870740896,-2.755893121,-0.934634297,0.821013093,0.949965203,-1.710597469,4.888312272,0.855130700,8.004879766
45.673638710,-0.636940283,3.793559663,-2.986049486,-0.456846142,0.816045204,0.924558190,-1.820487555,5.250377277,0.857707525,7.637285873
46.009474289,-0.971726801,3.766988823,-3.101741505,-0.234638427,0.811560084,0.895343969,-1.771696888,5.624926607,0.865792795,7.270362050
46.345309868,-1.307564096,3.766820377,3.102595324,-0.235540584,0.816280008,0.887916562,-1.549499417,5.929242967,0.892035499,6.904364393
46.681145447,-1.642355790,3.793154828,2.983346378,-0.477455642,0.829334372,0.903942933,-1.209368313,6.091108562,0.906272591,6.537652454
47.016981025,-1.968723924,3.872328640,2.730532444,-1.056779084,0.841472311,0.922807027,-0.831138632,6.149740583,0.907548498,6.169946986
47.352816604,-2.248901989,4.057543630,2.328636110,-1.424701608,0.841686358,0.918963043,-0.671215027,6.466628367,0.907545305,5.799943365
47.688652183,-2.418313694,4.347407225,1.948627542,-0.917022260,0.825196157,0.883309339,-0.687408460,6.849602497,0.907549100,5.430561415
48.024487762,-2.493834317,4.674656890,1.722969950,-0.446512054,0.798074709,0.831143954,-0.689425968,7.230907489,0.907545479,5.063026497
48.360323340,-2.519849006,5.009482247,1.606870788,-0.247296205,0.775019136,0.788266818,-0.655709957,7.610000148,0.907583409,4.695974332
48.696158919,-2.518038402,5.345313740,1.531362604,-0.202928301,0.773950572,0.773495413,-0.635131956,7.989061074,0.909275378,4.329035960
49.031994498,-2.493384689,5.680243123,1.453598753,-0.260788972,0.809773169,0.791461109,-0.666597189,8.368240023,0.925935967,3.962456662
49.367830077,-2.439575294,6.011740000,1.345814979,-0.382814967,0.887986964,0.835591790,-0.669653866,8.748922933,0.949245114,3.596410443
49.703665656,-2.343849431,6.333647128,1.204522799,-0.462224182,0.997936422,0.893308244,-0.710353726,9.127669070,0.912760515,3.232208707
50.039501234,-2.199739883,6.636991581,1.078094180,-0.293585008,1.110926746,0.950265503,-0.712353295,9.508678686,0.636522019,3.021733824
