side,index,s_m,x_m,y_m,width_from_center_m
right,256,8.149734616,5.100586758,0.083002435,0.600000000
right,257,8.182624621,5.066335132,0.071408096,0.600000000
right,258,8.215348289,5.032273288,0.059669603,0.600000000
right,259,8.247904122,4.998403083,0.047787007,0.600000000
right,260,8.280290647,4.964726352,0.035760339,0.600000000
right,261,8.312506423,4.931244912,0.023589614,0.600000000
right,262,8.344550036,4.897960558,0.011274827,0.600000000
right,263,8.376420103,4.864875063,-0.001184051,0.600000000
right,264,8.408115270,4.831990182,-0.013787067,0.600000000
right,265,8.439634217,4.799307648,-0.026534292,0.600000000
right,266,8.470975653,4.766829174,-0.039425824,0.600000000
right,267,8.502138322,4.734556453,-0.052461782,0.600000000
right,268,8.533120999,4.702491161,-0.065642316,0.600000000
right,269,8.563922494,4.670634952,-0.078967601,0.600000000
right,270,8.594541652,4.638989463,-0.092437843,0.600000000
right,271,8.624977352,4.607556312,-0.106053277,0.600000000
right,272,8.655228510,4.576337101,-0.119814171,0.600000000
right,273,8.685294078,4.545333414,-0.133720827,0.600000000
right,274,8.715173046,4.514546820,-0.147773580,0.600000000
right,275,8.744864442,4.483978871,-0.161972803,0.600000000
right,276,8.774367334,4.453631106,-0.176318906,0.600000000
right,277,8.803680830,4.423505050,-0.190812339,0.600000000
right,278,8.832804077,4.393602218,-0.205453593,0.600000000
right,279,8.861736266,4.363924111,-0.220243201,0.600000000
right,280,8.890476628,4.334472222,-0.235181739,0.600000000
right,281,8.919024441,4.305248035,-0.250269832,0.600000000
right,282,8.947379025,4.276253028,-0.265508150,0.600000000
right,283,8.975539745,4.247488674,-0.280897413,0.600000000
right,284,9.003506016,4.218956444,-0.296438390,0.600000000
right,285,9.031277296,4.190657805,-0.312131905,0.600000000
right,286,9.058853095,4.162594229,-0.327978836,0.600000000
right,287,9.086232970,4.134767189,-0.343980113,0.600000000
right,288,9.113416532,4.107178164,-0.360136728,0.600000000
right,289,9.140403441,4.079828645,-0.376449730,0.600000000
right,290,9.167193411,4.052720132,-0.392920227,0.600000000
right,291,9.193786211,4.025854140,-0.409549391,0.600000000
right,292,9.220181664,3.999232206,-0.426338456,0.600000000
right,293,9.246379653,3.972855884,-0.443288721,0.600000000
right,294,9.272380115,3.946726759,-0.460401551,0.600000000
right,295,9.298183049,3.920846444,-0.477678377,0.600000000
right,296,9.323788515,3.895216587,-0.495120699,0.600000000
right,297,9.349196633,3.869838877,-0.512730084,0.600000000
right,298,9.374407590,3.844715045,-0.530508169,0.600000000
right,299,9.399421634,3.819846875,-0.548456660,0.600000000
right,300,9.424239084,3.795236204,-0.566577333,0.600000000
right,301,9.448860325,3.770884934,-0.584872032,0.600000000
right,302,9.473285811,3.746795033,-0.603342670,0.600000000
right,303,9.497516068,3.722968545,-0.621991230,0.600000000
right,304,9.521551696,3.699407593,-0.640819757,0.600000000
right,305,9.545393369,3.676114394,-0.659830365,0.600000000
right,306,9.569041838,3.653091259,-0.679025228,0.600000000
right,307,9.592497931,3.630340604,-0.698406580,0.600000000
right,308,9.615762555,3.607864960,-0.717976712,0.600000000
right,309,9.638836702,3.585666978,-0.737737967,0.600000000
right,310,9.661721445,3.563749443,-0.757692734,0.600000000
right,311,9.684417942,3.542115277,-0.777843445,0.600000000
right,312,9.706927440,3.520767555,-0.798192567,0.600000000
right,313,9.729251274,3.499709509,-0.818742597,0.600000000
right,314,9.751390868,3.478944541,-0.839496049,0.600000000
right,315,9.773347743,3.458476234,-0.860455450,0.600000000
right,316,9.795123510,3.438308356,-0.881623325,0.600000000
right,317,9.816719879,3.418444879,-0.903002190,0.600000000
right,318,9.838138658,3.398889981,-0.924594535,0.600000000
right,319,9.859381756,3.379648059,-0.946402812,0.600000000
right,320,9.880451180,3.360723736,-0.968429421,0.600000000
right,321,9.901349047,3.342121874,-0.990676689,0.600000000
right,322,9.922077573,3.323847579,-1.013146856,0.600000000
right,323,9.942639085,3.305906207,-1.035842053,0.600000000
right,324,9.963036017,3.288303375,-1.058764281,0.600000000
right,325,9.983270914,3.271044963,-1.081915391,0.600000000
right,326,10.003346433,3.254137120,-1.105297054,0.600000000
right,327,10.023265341,3.237586264,-1.128910742,0.600000000
right,328,10.043030524,3.221399089,-1.152757698,0.600000000
right,329,10.062644978,3.205582559,-1.176838908,0.600000000
right,330,10.082111818,3.190143906,-1.201155074,0.600000000
right,331,10.101434276,3.175090628,-1.225706579,0.600000000
right,332,10.120615700,3.160430480,-1.250493463,0.600000000
right,333,10.139659556,3.146171460,-1.275515385,0.600000000
right,334,10.158569430,3.132321806,-1.300771596,0.600000000
right,335,10.177349024,3.118889967,-1.326260904,0.600000000
right,336,10.196002157,3.105884594,-1.351981646,0.600000000
right,337,10.214532768,3.093314513,-1.377931652,0.600000000
right,338,10.232944910,3.081188700,-1.404108220,0.600000000
right,339,10.251242751,3.069516251,-1.430508088,0.600000000
right,340,10.269430575,3.058306348,-1.457127403,0.600000000
right,341,10.287512775,3.047568225,-1.483961701,0.600000000
right,342,10.305493855,3.037311126,-1.511005889,0.600000000
right,343,10.323378429,3.027544264,-1.538254218,0.600000000
right,344,10.341171212,3.018276773,-1.565700282,0.600000000
right,345,10.358877021,3.009517663,-1.593336997,0.600000000
right,346,10.376500775,3.001275764,-1.621156607,0.600000000
right,347,10.394047481,2.993559679,-1.649150678,0.600000000
right,348,10.411522241,2.986377728,-1.677310107,0.600000000
right,349,10.428930240,2.979737894,-1.705625136,0.600000000
right,350,10.446276743,2.973647766,-1.734085368,0.600000000
right,351,10.463567090,2.968114492,-1.762679793,0.600000000
right,352,10.480806693,2.963144721,-1.791396821,0.600000000
right,353,10.498001025,2.958744553,-1.820224315,0.600000000
right,354,10.515155616,2.954919496,-1.849149636,0.600000000
right,355,10.532276046,2.951674419,-1.878159694,0.600000000
right,356,10.549367943,2.949013512,-1.907240998,0.600000000
right,357,10.566436967,2.946940253,-1.936379721,0.600000000
right,358,10.583488810,2.945457379,-1.965561753,0.600000000
right,359,10.600529188,2.944566861,-1.994772777,0.600000000
right,360,10.617563828,2.944269889,-2.023998333,0.600000000
right,361,10.634598468,2.944566861,-2.053223889,0.600000000
right,362,10.651638846,2.945457379,-2.082434914,0.600000000
right,363,10.668690689,2.946940253,-2.111616946,0.600000000
right,364,10.685759713,2.949013512,-2.140755668,0.600000000
right,365,10.702851610,2.951674419,-2.169836973,0.600000000
right,366,10.719972041,2.954919496,-2.198847031,0.600000000
right,367,10.737126631,2.958744553,-2.227772352,0.600000000
right,368,10.754320963,2.963144721,-2.256599845,0.600000000
right,369,10.771560566,2.968114492,-2.285316873,0.600000000
right,370,10.788850914,2.973647766,-2.313911299,0.600000000
right,371,10.806197417,2.979737894,-2.342371531,0.600000000
right,372,10.823605415,2.986377728,-2.370686560,0.600000000
right,373,10.841080175,2.993559679,-2.398845989,0.600000000
right,374,10.858626882,3.001275764,-2.426840060,0.600000000
right,375,10.876250635,3.009517663,-2.454659670,0.600000000
right,376,10.893956445,3.018276773,-2.482296385,0.600000000
right,377,10.911749227,3.027544264,-2.509742448,0.600000000
right,378,10.929633801,3.037311126,-2.536990778,0.600000000
right,379,10.947614882,3.047568225,-2.564034965,0.600000000
right,380,10.965697082,3.058306348,-2.590869264,0.600000000
right,381,10.983884905,3.069516251,-2.617488579,0.600000000
right,382,11.002182746,3.081188700,-2.643888446,0.600000000
right,383,11.020594888,3.093314513,-2.670065015,0.600000000
right,384,11.039125499,3.105884594,-2.696015021,0.600000000
right,385,11.057778632,3.118889967,-2.721735762,0.600000000
right,386,11.076558226,3.132321806,-2.747225071,0.600000000
right,387,11.095468100,3.146171460,-2.772481281,0.600000000
right,388,11.114511957,3.160430480,-2.797503204,0.600000000
right,389,11.133693380,3.175090628,-2.822290087,0.600000000
right,390,11.153015838,3.190143906,-2.846841593,0.600000000
right,391,11.172482678,3.205582559,-2.871157758,0.600000000
right,392,11.192097132,3.221399089,-2.895238969,0.600000000
