side,index,s_m,x_m,y_m,width_from_center_m
left,73,1.531330858,11.443214045,-1.381887876,0.600000000
left,74,1.558710734,11.423569993,-1.370592162,0.600000000
left,75,1.586286532,11.403609525,-1.359321019,0.600000000
left,76,1.614057812,11.383334826,-1.348077443,0.600000000
left,77,1.642024083,11.362748124,-1.336864364,0.600000000
left,78,1.670184804,11.341851690,-1.325684642,0.600000000
left,79,1.698539387,11.320647836,-1.314541070,0.600000000
left,80,1.727087200,11.299138913,-1.303436378,0.600000000
left,81,1.755827563,11.277327306,-1.292373230,0.600000000
left,82,1.784759751,11.255215434,-1.281354230,0.600000000
left,83,1.813882998,11.232805749,-1.270381921,0.600000000
left,84,1.843196494,11.210100733,-1.259458786,0.600000000
left,85,1.872699386,11.187102894,-1.248587252,0.600000000
left,86,1.902390782,11.163814772,-1.237769689,0.600000000
left,87,1.932269750,11.140238927,-1.227008412,0.600000000
left,88,1.962335318,11.116377947,-1.216305683,0.600000000
left,89,1.992586476,11.092234441,-1.205663713,0.600000000
left,90,2.023022176,11.067811042,-1.195084660,0.600000000
left,91,2.053641334,11.043110401,-1.184570637,0.600000000
left,92,2.084442829,11.018135192,-1.174123704,0.600000000
left,93,2.115425506,10.992888105,-1.163745877,0.600000000
left,94,2.146588175,10.967371850,-1.153439127,0.600000000
left,95,2.177929611,10.941589154,-1.143205379,0.600000000
left,96,2.209448558,10.915542759,-1.133046516,0.600000000
left,97,2.241143726,10.889235425,-1.122964377,0.600000000
left,98,2.273013792,10.862669927,-1.112960763,0.600000000
left,99,2.305057405,10.835849052,-1.103037432,0.600000000
left,100,2.337273181,10.808775604,-1.093196104,0.600000000
left,101,2.369659706,10.781452400,-1.083438462,0.600000000
left,102,2.402215539,10.753882270,-1.073766151,0.600000000
left,103,2.434939207,10.726068055,-1.064180779,0.600000000
left,104,2.467829212,10.698012611,-1.054683920,0.600000000
left,105,2.500884025,10.669718803,-1.045277114,0.600000000
left,106,2.534102092,10.641189511,-1.035961864,0.600000000
left,107,2.567481832,10.612427624,-1.026739645,0.600000000
left,108,2.601021639,10.583436040,-1.017611896,0.600000000
left,109,2.634719879,10.554217672,-1.008580026,0.600000000
left,110,2.668574896,10.524775440,-0.999645413,0.600000000
left,111,2.702585007,10.495112275,-0.990809407,0.600000000
left,112,2.736748506,10.465231117,-0.982073324,0.600000000
left,113,2.771063664,10.435134918,-0.973438456,0.600000000
left,114,2.805528728,10.404826637,-0.964906065,0.600000000
left,115,2.840141922,10.374309242,-0.956477385,0.600000000
left,116,2.874901450,10.343585711,-0.948153623,0.600000000
left,117,2.909805493,10.312659032,-0.939935961,0.600000000
left,118,2.944852209,10.281532199,-0.931825553,0.600000000
left,119,2.980039739,10.250208215,-0.923823528,0.600000000
left,120,3.015366199,10.218690092,-0.915930992,0.600000000
left,121,3.050829690,10.186980850,-0.908149023,0.600000000
left,122,3.086428290,10.155083518,-0.900478679,0.600000000
left,123,3.122160058,10.123001129,-0.892920991,0.600000000
left,124,3.158023037,10.090736729,-0.885476967,0.600000000
