index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
197,5.981159728,7.418211840,-0.093488819,0.600000000,0.600000000,7.456636496,-0.692257176,7.379787184,0.505279539
198,6.020453578,7.379003524,-0.096080077,0.600000000,0.600000000,7.419714737,-0.694697314,7.338292310,0.502537161
199,6.059703360,7.339849362,-0.098818153,0.600000000,0.600000000,7.382851675,-0.697275170,7.296847050,0.499638864
200,6.098906660,7.300752338,-0.101702840,0.600000000,0.600000000,7.346050554,-0.699990456,7.255454122,0.496584776
201,6.138061069,7.261715429,-0.104733917,0.600000000,0.600000000,7.309314616,-0.702842868,7.214116242,0.493375035
202,6.177164185,7.222741606,-0.107911153,0.600000000,0.600000000,7.272647098,-0.705832085,7.172836115,0.490009780
203,6.216213611,7.183833839,-0.111234306,0.600000000,0.600000000,7.236051237,-0.708957773,7.131616442,0.486489161
204,6.255206958,7.144995090,-0.114703124,0.600000000,0.600000000,7.199530264,-0.712219580,7.090459917,0.482813332
205,6.294141843,7.106228317,-0.118317342,0.600000000,0.600000000,7.163087409,-0.715617136,7.049369226,0.478982452
206,6.333015890,7.067536472,-0.122076685,0.600000000,0.600000000,7.126725897,-0.719150058,7.008347048,0.474996687
207,6.371826730,7.028922502,-0.125980867,0.600000000,0.600000000,7.090448951,-0.722817944,6.967396054,0.470856210
208,6.410572003,6.990389347,-0.130029590,0.600000000,0.600000000,7.054259788,-0.726620377,6.926518907,0.466561196
209,6.449249356,6.951939942,-0.134222547,0.600000000,0.600000000,7.018161625,-0.730556923,6.885718260,0.462111830
210,6.487856445,6.913577215,-0.138559417,0.600000000,0.600000000,6.982157671,-0.734627132,6.844996759,0.457508298
211,6.526390933,6.875304087,-0.143039870,0.600000000,0.600000000,6.946251133,-0.738830535,6.804357041,0.452750795
