side,index,s_m,x_m,y_m,width_from_center_m
left,326,9.738826244,5.809085326,-1.379323111,0.600000000
left,327,9.768662446,5.779249124,-1.379323111,0.600000000
left,328,9.798498649,5.749412921,-1.379323111,0.600000000
left,329,9.828334851,5.719576719,-1.379323111,0.600000000
left,330,9.858171053,5.689740516,-1.379323111,0.600000000
left,331,9.888007256,5.659904314,-1.379323111,0.600000000
left,332,9.917843458,5.630068112,-1.379323111,0.600000000
left,333,9.947679661,5.600231909,-1.379323111,0.600000000
left,334,9.977515863,5.570395707,-1.379323111,0.600000000
left,335,10.007352065,5.540559504,-1.379323111,0.600000000
left,336,10.037188268,5.510723302,-1.379323111,0.600000000
left,337,10.067024470,5.480887100,-1.379323111,0.600000000
left,338,10.096860673,5.451050897,-1.379323111,0.600000000
left,339,10.126696875,5.421214695,-1.379323111,0.600000000
left,340,10.156533077,5.391378492,-1.379323111,0.600000000
left,341,10.186369280,5.361542290,-1.379323111,0.600000000
left,342,10.216205482,5.331706088,-1.379323111,0.600000000
left,343,10.246041685,5.301869885,-1.379323111,0.600000000
left,344,10.275877887,5.272033683,-1.379323111,0.600000000
left,345,10.305714089,5.242197480,-1.379323111,0.600000000
left,346,10.335550292,5.212361278,-1.379323111,0.600000000
left,347,10.365386494,5.182525076,-1.379323111,0.600000000
left,348,10.395222697,5.152688873,-1.379323111,0.600000000
left,349,10.425058899,5.122852671,-1.379323111,0.600000000
left,350,10.454895101,5.093016468,-1.379323111,0.600000000
left,351,10.484731304,5.063180266,-1.379323111,0.600000000
left,352,10.514567506,5.033344064,-1.379323111,0.600000000
left,353,10.544403709,5.003507861,-1.379323111,0.600000000
left,354,10.574239911,4.973671659,-1.379323111,0.600000000
left,355,10.604076113,4.943835456,-1.379323111,0.600000000
left,356,10.633912316,4.913999254,-1.379323111,0.600000000
left,357,10.663748518,4.884163052,-1.379323111,0.600000000
left,358,10.693584721,4.854326849,-1.379323111,0.600000000
left,359,10.723420923,4.824490647,-1.379323111,0.600000000
left,360,10.753257125,4.797864597,-1.379314523,0.600000000
left,361,10.783176486,4.777558643,-1.379505798,0.600000000
left,362,10.813095847,4.760470650,-1.380053777,0.600000000
left,363,10.843015207,4.743398268,-1.380966797,0.600000000
left,364,10.872934568,4.726349297,-1.382244441,0.600000000
left,365,10.902853929,4.709331522,-1.383886125,0.600000000
left,366,10.932773289,4.692352715,-1.385891100,0.600000000
left,367,10.962692650,4.675420632,-1.388258450,0.600000000
left,368,10.992612011,4.658543004,-1.390987094,0.600000000
left,369,11.022531371,4.641727541,-1.394075786,0.600000000
left,370,11.052450732,4.624981923,-1.397523114,0.600000000
left,371,11.082370092,4.608313798,-1.401327505,0.600000000
left,372,11.112289453,4.591730777,-1.405487221,0.600000000
left,373,11.142208814,4.575240436,-1.410000362,0.600000000
left,374,11.172128174,4.558850305,-1.414864866,0.600000000
left,375,11.202047535,4.542567870,-1.420078514,0.600000000
left,376,11.231966896,4.526400568,-1.425638922,0.600000000
left,377,11.261886256,4.510355782,-1.431543551,0.600000000
left,378,11.291805617,4.494440841,-1.437789705,0.600000000
left,379,11.321724978,4.478663012,-1.444374531,0.600000000
left,380,11.351644338,4.463029503,-1.451295022,0.600000000
left,381,11.381563699,4.447547453,-1.458548017,0.600000000
left,382,11.411483060,4.432223933,-1.466130203,0.600000000
left,383,11.441402420,4.417065942,-1.474038117,0.600000000
left,384,11.471321781,4.402080403,-1.482268148,0.600000000
left,385,11.501241141,4.387274159,-1.490816537,0.600000000
left,386,11.531160502,4.372653974,-1.499679379,0.600000000
left,387,11.561079863,4.358226523,-1.508852627,0.600000000
left,388,11.590999223,4.343998398,-1.518332092,0.600000000
left,389,11.620918584,4.329976095,-1.528113443,0.600000000
left,390,11.650837945,4.316166020,-1.538192214,0.600000000
left,391,11.680757305,4.302574479,-1.548563801,0.600000000
left,392,11.710676666,4.289207680,-1.559223467,0.600000000
left,393,11.740596027,4.276071728,-1.570166344,0.600000000
left,394,11.770515387,4.263172622,-1.581387435,0.600000000
left,395,11.800434748,4.250516254,-1.592881614,0.600000000
left,396,11.830354108,4.238108404,-1.604643631,0.600000000
left,397,11.860273469,4.225954739,-1.616668115,0.600000000
left,398,11.890192830,4.214060809,-1.628949574,0.600000000
left,399,11.920112190,4.202432047,-1.641482399,0.600000000
left,400,11.950031551,4.191073764,-1.654260865,0.600000000
left,401,11.979950912,4.179991147,-1.667279138,0.600000000
left,402,12.009870272,4.169189258,-1.680531270,0.600000000
left,403,12.039789633,4.158673031,-1.694011209,0.600000000
left,404,12.069708994,4.148447269,-1.707712800,0.600000000
left,405,12.099628354,4.138516641,-1.721629783,0.600000000
left,406,12.129547715,4.128885683,-1.735755804,0.600000000
left,407,12.159467076,4.119558794,-1.750084409,0.600000000
left,408,12.189386436,4.110540234,-1.764609056,0.600000000
left,409,12.219305797,4.101834121,-1.779323111,0.600000000
left,410,12.249225157,4.093444433,-1.794219853,0.600000000
left,411,12.279144518,4.085374999,-1.809292479,0.600000000
left,412,12.309063879,4.077629507,-1.824534105,0.600000000
left,413,12.338983239,4.070211493,-1.839937769,0.600000000
left,414,12.368902600,4.063124346,-1.855496437,0.600000000
left,415,12.398821961,4.056371302,-1.871203002,0.600000000
left,416,12.428741321,4.049955446,-1.887050292,0.600000000
left,417,12.458660682,4.043879707,-1.903031068,0.600000000
left,418,12.488580043,4.038146861,-1.919138031,0.600000000
left,419,12.518499403,4.032759526,-1.935363826,0.600000000
left,420,12.548418764,4.027720162,-1.951701042,0.600000000
left,421,12.578338125,4.023031071,-1.968142217,0.600000000
left,422,12.608257485,4.018694395,-1.984679842,0.600000000
left,423,12.638176846,4.014712115,-2.001306364,0.600000000
left,424,12.668096206,4.011086048,-2.018014190,0.600000000
left,425,12.698015567,4.007817851,-2.034795688,0.600000000
left,426,12.727934928,4.004909018,-2.051643195,0.600000000
left,427,12.757854288,4.002360875,-2.068549016,0.600000000
left,428,12.787773649,4.000174588,-2.085505429,0.600000000
left,429,12.817693010,3.998351154,-2.102504690,0.600000000
left,430,12.847612370,3.996891407,-2.119539036,0.600000000
left,431,12.877531731,3.995796012,-2.136600687,0.600000000
left,432,12.907451092,3.995065471,-2.153681849,0.600000000
left,433,12.937370452,3.994700118,-2.170774722,0.600000000
left,434,12.967289813,3.994700118,-2.187871500,0.600000000
left,435,12.997209174,3.995065471,-2.204964373,0.600000000
left,436,13.027128534,3.995796012,-2.222045536,0.600000000
left,437,13.057047895,3.996891407,-2.239107186,0.600000000
left,438,13.086967255,3.998351154,-2.256141532,0.600000000
left,439,13.116886616,4.000174588,-2.273140793,0.600000000
left,440,13.146805977,4.002360875,-2.290097207,0.600000000
left,441,13.176725337,4.004909018,-2.307003027,0.600000000
left,442,13.206644698,4.007817851,-2.323850534,0.600000000
left,443,13.236564059,4.011086048,-2.340632033,0.600000000
left,444,13.266483419,4.014712115,-2.357339858,0.600000000
left,445,13.296402780,4.018694395,-2.373966381,0.600000000
left,446,13.326322141,4.023031071,-2.390504006,0.600000000
left,447,13.356241501,4.027720162,-2.406945180,0.600000000
left,448,13.386160862,4.032759526,-2.423282396,0.600000000
left,449,13.416080222,4.038146861,-2.439508191,0.600000000
left,450,13.445999583,4.043879707,-2.455615155,0.600000000
left,451,13.475918944,4.049955446,-2.471595931,0.600000000
left,452,13.505838304,4.056371302,-2.487443220,0.600000000
left,453,13.535757665,4.063124346,-2.503149786,0.600000000
left,454,13.565677026,4.070211493,-2.518708453,0.600000000
left,455,13.595596386,4.077629507,-2.534112118,0.600000000
left,456,13.625515747,4.085374999,-2.549353743,0.600000000
left,457,13.655435108,4.093444433,-2.564426369,0.600000000
left,458,13.685354468,4.101834121,-2.579323111,0.600000000
left,459,13.715273829,4.110540234,-2.594037166,0.600000000
left,460,13.745193190,4.119558794,-2.608561813,0.600000000
left,461,13.775112550,4.128885683,-2.622890419,0.600000000
left,462,13.805031911,4.138516641,-2.637016439,0.600000000
left,463,13.834951271,4.148447269,-2.650933423,0.600000000
left,464,13.864870632,4.158673031,-2.664635013,0.600000000
left,465,13.894789993,4.169189258,-2.678114953,0.600000000
left,466,13.924709353,4.179991147,-2.691367085,0.600000000
left,467,13.954628714,4.191073764,-2.704385357,0.600000000
left,468,13.984548075,4.202432047,-2.717163823,0.600000000
left,469,14.014467435,4.214060809,-2.729696648,0.600000000
left,470,14.044386796,4.225954739,-2.741978107,0.600000000
left,471,14.074306157,4.238108404,-2.754002591,0.600000000
left,472,14.104225517,4.250516254,-2.765764609,0.600000000
