index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
65,1.944758442,12.526729593,-2.432246101,0.600000000,0.600000000,11.936602149,-2.323850534,13.116857038,-2.540641668
66,1.974677802,12.531820052,-2.402762964,0.600000000,0.600000000,11.939510982,-2.307003027,13.124129122,-2.498522901
67,2.004597163,12.536279302,-2.373177778,0.600000000,0.600000000,11.942059125,-2.290097207,13.130499479,-2.456258350
68,2.034516524,12.540105305,-2.343504055,0.600000000,0.600000000,11.944245412,-2.273140793,13.135965197,-2.413867317
69,2.064435884,12.543296314,-2.313755347,0.600000000,0.600000000,11.946068846,-2.256141532,13.140523781,-2.371369163
70,2.094355245,12.545850872,-2.283945242,0.600000000,0.600000000,11.947528593,-2.239107186,13.144173150,-2.328783298
71,2.124274606,12.547767812,-2.254087354,0.600000000,0.600000000,11.948623988,-2.222045536,13.146911636,-2.286129172
72,2.154193966,12.549046258,-2.224195320,0.600000000,0.600000000,11.949354529,-2.204964373,13.148737988,-2.243426266
73,2.184113327,12.549685628,-2.194282791,0.600000000,0.600000000,11.949719882,-2.187871500,13.149651373,-2.200694083
74,2.214032687,12.549685628,-2.164363431,0.600000000,0.600000000,11.949719882,-2.170774722,13.149651373,-2.157952139
75,2.243952048,12.549046258,-2.134450903,0.600000000,0.600000000,11.949354529,-2.153681849,13.148737988,-2.115219956
76,2.273871409,12.547767812,-2.104558868,0.600000000,0.600000000,11.948623988,-2.136600687,13.146911636,-2.072517050
77,2.303790769,12.545850872,-2.074700980,0.600000000,0.600000000,11.947528593,-2.119539036,13.144173150,-2.029862924
78,2.333710130,12.543296314,-2.044890875,0.600000000,0.600000000,11.946068846,-2.102504690,13.140523781,-1.987277059
79,2.363629491,12.540105305,-2.015142167,0.600000000,0.600000000,11.944245412,-2.085505429,13.135965197,-1.944778906
80,2.393548851,12.536279302,-1.985468444,0.600000000,0.600000000,11.942059125,-2.068549016,13.130499479,-1.902387873
81,2.423468212,12.531820052,-1.955883258,0.600000000,0.600000000,11.939510982,-2.051643195,13.124129122,-1.860123321
82,2.453387573,12.526729593,-1.926400121,0.600000000,0.600000000,11.936602149,-2.034795688,13.116857038,-1.818004554
