side,index,s_m,x_m,y_m,width_from_center_m
right,512,14.849048766,6.753693267,-4.515919396,0.600000000
right,513,14.887876683,6.794648633,-4.520213367,0.600000000
right,514,14.926770374,6.835678023,-4.524352844,0.600000000
right,515,14.965727471,6.876778767,-4.528337649,0.600000000
right,516,15.004745598,6.917948188,-4.532167610,0.600000000
right,517,15.043822371,6.959183601,-4.535842560,0.600000000
right,518,15.082955400,7.000482313,-4.539362339,0.600000000
right,519,15.122142287,7.041841623,-4.542726793,0.600000000
right,520,15.161380628,7.083258826,-4.545935773,0.600000000
right,521,15.200668014,7.124731207,-4.548989138,0.600000000
right,522,15.240002029,7.166256046,-4.551886752,0.600000000
right,523,15.279380250,7.207830618,-4.554628484,0.600000000
right,524,15.318800251,7.249452191,-4.557214213,0.600000000
right,525,15.358259600,7.291118027,-4.559643821,0.600000000
right,526,15.397755861,7.332825386,-4.561917200,0.600000000
right,527,15.437286592,7.374571519,-4.564034246,0.600000000
right,528,15.476849349,7.416353676,-4.565994862,0.600000000
right,529,15.516441683,7.458169102,-4.567798961,0.600000000
right,530,15.556061141,7.500015037,-4.569446459,0.600000000
right,531,15.595705268,7.541888719,-4.570937281,0.600000000
right,532,15.635371605,7.583787382,-4.572271359,0.600000000
right,533,15.675057691,7.625708257,-4.573448631,0.600000000
right,534,15.714761062,7.667648575,-4.574469043,0.600000000
right,535,15.754479253,7.709605560,-4.575332549,0.600000000
right,536,15.794209797,7.751576439,-4.576039108,0.600000000
right,537,15.833950225,7.793558434,-4.576588687,0.600000000
right,538,15.873698066,7.835548767,-4.576981262,0.600000000
right,539,15.913450851,7.877544660,-4.577216815,0.600000000
right,540,15.953206107,7.919543333,-4.577295333,0.600000000
right,541,15.992961364,7.961542006,-4.577216815,0.600000000
right,542,16.032714148,8.003537899,-4.576981262,0.600000000
right,543,16.072461990,8.045528233,-4.576588687,0.600000000
right,544,16.112202418,8.087510228,-4.576039108,0.600000000
right,545,16.151932962,8.129481107,-4.575332549,0.600000000
right,546,16.191651153,8.171438092,-4.574469043,0.600000000
right,547,16.231354524,8.213378409,-4.573448631,0.600000000
right,548,16.271040610,8.255299285,-4.572271359,0.600000000
right,549,16.310706947,8.297197948,-4.570937281,0.600000000
right,550,16.350351074,8.339071630,-4.569446459,0.600000000
right,551,16.389970532,8.380917565,-4.567798961,0.600000000
right,552,16.429562865,8.422732991,-4.565994862,0.600000000
right,553,16.469125623,8.464515148,-4.564034246,0.600000000
right,554,16.508656354,8.506261281,-4.561917200,0.600000000
right,555,16.548152615,8.547968639,-4.559643821,0.600000000
right,556,16.587611964,8.589634476,-4.557214213,0.600000000
right,557,16.627031965,8.631256048,-4.554628484,0.600000000
right,558,16.666410186,8.672830620,-4.551886752,0.600000000
right,559,16.705744201,8.714355460,-4.548989138,0.600000000
right,560,16.745031586,8.755827841,-4.545935773,0.600000000
right,561,16.784269928,8.797245043,-4.542726793,0.600000000
right,562,16.823456815,8.838604354,-4.539362339,0.600000000
right,563,16.862589844,8.879903066,-4.535842560,0.600000000
right,564,16.901666617,8.921138479,-4.532167610,0.600000000
right,565,16.940684743,8.962307900,-4.528337649,0.600000000
right,566,16.979641841,9.003408644,-4.524352844,0.600000000
