index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
76,1.615512465,11.509457657,-0.823604917,0.600000000,0.600000000,11.220948035,-1.349686848,11.797967278,-0.297522985
77,1.643525258,11.484845227,-0.810227888,0.600000000,0.600000000,11.200305677,-1.338467649,11.769384776,-0.281988128
78,1.671733205,11.459961285,-0.796943396,0.600000000,0.600000000,11.179352870,-1.327281889,11.740569700,-0.266604903
79,1.700135714,11.434807727,-0.783752451,0.600000000,0.600000000,11.158091938,-1.316132364,11.711523516,-0.251372538
80,1.728732146,11.409386468,-0.770656059,0.600000000,0.600000000,11.136525240,-1.305021804,11.682247696,-0.236290313
81,1.757521816,11.383699444,-0.757655215,0.600000000,0.600000000,11.114655172,-1.293952875,11.652743716,-0.221357556
82,1.786503997,11.357748611,-0.744750912,0.600000000,0.600000000,11.092484164,-1.282928181,11.623013058,-0.206573642
83,1.815677915,11.331535945,-0.731944130,0.600000000,0.600000000,11.070014677,-1.271950266,11.593057214,-0.191937995
84,1.845042755,11.305063443,-0.719235846,0.600000000,0.600000000,11.047249202,-1.261021613,11.562877685,-0.177450080
85,1.874597661,11.278333121,-0.706627028,0.600000000,0.600000000,11.024190258,-1.250144650,11.532475983,-0.163109405
86,1.904341734,11.251347013,-0.694118634,0.600000000,0.600000000,11.000840393,-1.239321746,11.501853634,-0.148915523
87,1.934274037,11.224107176,-0.681711619,0.600000000,0.600000000,10.977202176,-1.228555218,11.471012176,-0.134868021
88,1.964393592,11.196615684,-0.669406927,0.600000000,0.600000000,10.953278205,-1.217847326,11.439953163,-0.120966528
89,1.994699384,11.168874630,-0.657205495,0.600000000,0.600000000,10.929071097,-1.207200282,11.408678162,-0.107210708
90,2.025190360,11.140886126,-0.645108252,0.600000000,0.600000000,10.904583494,-1.196616244,11.377188759,-0.093600259
91,2.055865430,11.112652305,-0.633116119,0.600000000,0.600000000,10.879818055,-1.186097323,11.345486555,-0.080134915
92,2.086723467,11.084175316,-0.621230010,0.600000000,0.600000000,10.854777462,-1.175645580,11.313573170,-0.066814440
93,2.117763311,11.055457329,-0.609450830,0.600000000,0.600000000,10.829464415,-1.165263031,11.281450243,-0.053638629
94,2.148983765,11.026500529,-0.597779475,0.600000000,0.600000000,10.803881630,-1.154951644,11.249119428,-0.040607307
95,2.180383600,10.997307122,-0.586216836,0.600000000,0.600000000,10.778031842,-1.144713346,11.216582403,-0.027720326
96,2.211961552,10.967879332,-0.574763791,0.600000000,0.600000000,10.751917803,-1.134550016,11.183840861,-0.014977566
97,2.243716326,10.938219400,-0.563421214,0.600000000,0.600000000,10.725542279,-1.124463496,11.150896520,-0.002378932
98,2.275646594,10.908329583,-0.552189968,0.600000000,0.600000000,10.698908053,-1.114455584,11.117751113,0.010075647
99,2.307750998,10.878212159,-0.541070909,0.600000000,0.600000000,10.672017920,-1.104528037,11.084406398,0.022386220
100,2.340028147,10.847869421,-0.530064883,0.600000000,0.600000000,10.644874691,-1.094682576,11.050864150,0.034552811
101,2.372476623,10.817303679,-0.519172728,0.600000000,0.600000000,10.617481190,-1.084920881,11.017126168,0.046575425
102,2.405094977,10.786517261,-0.508395274,0.600000000,0.600000000,10.589840254,-1.075244597,10.983194269,0.058454049
103,2.437881731,10.755512513,-0.497733342,0.600000000,0.600000000,10.561954734,-1.065655331,10.949070292,0.070188648
104,2.470835379,10.724291794,-0.487187743,0.600000000,0.600000000,10.533827490,-1.056154656,10.914756099,0.081779171
105,2.503954388,10.692857483,-0.476759281,0.600000000,0.600000000,10.505461396,-1.046744111,10.880253571,0.093225549
106,2.537237196,10.661211974,-0.466448749,0.600000000,0.600000000,10.476859337,-1.037425199,10.845564610,0.104527700
107,2.570682217,10.629357676,-0.456256934,0.600000000,0.600000000,10.448024210,-1.028199392,10.810691141,0.115685523
108,2.604287837,10.597297014,-0.446184611,0.600000000,0.600000000,10.418958922,-1.019068129,10.775635107,0.126698906
109,2.638052417,10.565032432,-0.436232547,0.600000000,0.600000000,10.389666389,-1.010032818,10.740398475,0.137567724
110,2.671974293,10.532566385,-0.426401500,0.600000000,0.600000000,10.360149541,-1.001094838,10.704983230,0.148291837
111,2.706051776,10.499901347,-0.416692219,0.600000000,0.600000000,10.330411313,-0.992255534,10.669391380,0.158871095
112,2.740283154,10.467039804,-0.407105444,0.600000000,0.600000000,10.300454655,-0.983516224,10.633624953,0.169305337
113,2.774666692,10.433984259,-0.397641903,0.600000000,0.600000000,10.270282522,-0.974878199,10.597685996,0.179594393
114,2.809200628,10.400737231,-0.388302318,0.600000000,0.600000000,10.239897882,-0.966342718,10.561576579,0.189738082
115,2.843883182,10.367301249,-0.379087401,0.600000000,0.600000000,10.209303710,-0.957911016,10.525298788,0.199736215
116,2.878712550,10.333678861,-0.369997852,0.600000000,0.600000000,10.178502990,-0.949584298,10.488854733,0.209588594
117,2.913686905,10.299872628,-0.361034365,0.600000000,0.600000000,10.147498714,-0.941363745,10.452246542,0.219295016
118,2.948804401,10.265885123,-0.352197621,0.600000000,0.600000000,10.116293885,-0.933250511,10.415476361,0.228855270
119,2.984063170,10.231718936,-0.343488294,0.600000000,0.600000000,10.084891513,-0.925245724,10.378546358,0.238269137
