s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
7.526640830,5.728587478,-0.313955398,-2.910710334,0.128759921,0.600000000,0.600000000,5.591311598,0.270129641,5.865863357,-0.898040437
7.608452143,5.649047052,-0.333095935,-2.900037601,0.132158212,0.600000000,0.600000000,5.505547394,0.249491267,5.792546710,-0.915683137
7.690263457,5.569718231,-0.353095301,-2.889075780,0.135827735,0.600000000,0.600000000,5.419843351,0.227884492,5.719593112,-0.934075094
7.772074770,5.490616554,-0.373974904,-2.877801640,0.139793989,0.600000000,0.600000000,5.334203732,0.205278951,5.647029376,-0.953228760
7.853886084,5.411758854,-0.395757752,-2.866189785,0.144084467,0.600000000,0.600000000,5.248633188,0.181641604,5.574884520,-0.973157109
7.935697397,5.333163412,-0.418468581,-2.854212388,0.148731146,0.600000000,0.600000000,5.163136798,0.156936451,5.503190026,-0.993873614
8.017508710,5.254850143,-0.442134003,-2.841838864,0.153769419,0.600000000,0.600000000,5.077720153,0.131124200,5.431980133,-1.015392205
8.099320024,5.176840795,-0.466782665,-2.829035501,0.159240450,0.600000000,0.600000000,4.992389427,0.104161897,5.361292161,-1.037727228
8.181131337,5.099159192,-0.492445434,-2.815765030,0.165189981,0.600000000,0.600000000,4.907151489,0.076002490,5.291166895,-1.060893358
8.262942650,5.021831514,-0.519155589,-2.801986142,0.171671134,0.600000000,0.600000000,4.822014022,0.046594329,5.221649007,-1.084905507
8.344753964,4.944886610,-0.546949045,-2.787652886,0.178744338,0.600000000,0.600000000,4.736985673,0.015880592,5.152787548,-1.109778682
8.426565277,4.868356380,-0.575864601,-2.772714018,0.186478544,0.600000000,0.600000000,4.652076248,-0.016201395,5.084636512,-1.135527807
8.508376591,4.792276207,-0.605944207,-2.757112219,0.194953473,0.600000000,0.600000000,4.567296944,-0.049720933,5.017255470,-1.162167482
8.590187904,4.716685477,-0.637233267,-2.740783151,0.204261086,0.600000000,0.600000000,4.482660648,-0.084754870,4.950710305,-1.189711665
8.671999217,4.641628183,-0.669780969,-2.723654368,0.214507748,0.600000000,0.600000000,4.398182315,-0.121388673,4.885074051,-1.218173264
8.753810531,4.567153644,-0.703640645,-2.705644049,0.225816452,0.600000000,0.600000000,4.313879445,-0.159717690,4.820427843,-1.247563599
8.835621844,4.493317360,-0.738870171,-2.686659474,0.238330970,0.600000000,0.600000000,4.229772706,-0.199848635,4.756862015,-1.277891706
8.917433157,4.420182029,-0.775532390,-2.666595242,0.252217724,0.600000000,0.600000000,4.145886737,-0.241901344,4.694477321,-1.309163436
8.999244471,4.347818767,-0.813695564,-2.645331160,0.267672416,0.600000000,0.600000000,4.062251204,-0.286010841,4.633386331,-1.341380287
9.081055784,4.276308567,-0.853433844,-2.622729766,0.284922008,0.600000000,0.600000000,3.978902176,-0.332329786,4.573714959,-1.374537901
9.162867098,4.205744064,-0.894827738,-2.598633433,0.304233252,0.600000000,0.600000000,3.895883973,-0.381031353,4.515604153,-1.408624123
9.244678411,4.136231653,-0.937964560,-2.572860946,0.325917124,0.600000000,0.600000000,3.813251628,-0.432312601,4.459211678,-1.443616519
9.326489724,4.067894058,-0.982938794,-2.545203650,0.350334757,0.600000000,0.600000000,3.731074190,-0.486398385,4.404713926,-1.479479202
9.408301038,4.000873422,-1.029852326,-2.515421043,0.377905574,0.600000000,0.600000000,3.649439216,-0.543545838,4.352307627,-1.516158814
9.490112351,3.935335030,-1.078814422,-2.483235980,0.409108571,0.600000000,0.600000000,3.568458863,-0.604049345,4.302211196,-1.553579500
9.571923664,3.871471766,-1.129941284,-2.448329715,0.444485556,0.600000000,0.600000000,3.488278192,-0.668245836,4.254665340,-1.591636731
9.653734978,3.809509401,-1.183354950,-2.410337306,0.484629167,0.600000000,0.600000000,3.409086483,-0.736519983,4.209932318,-1.630189916
9.735546291,3.749712724,-1.239181159,-2.368844285,0.530164795,0.600000000,0.600000000,3.331132555,-0.809308338,4.168292895,-1.669053981
9.817357604,3.692392507,-1.297545693,-2.323386298,0.581696457,0.600000000,0.600000000,3.254745305,-0.887100901,4.130039709,-1.707990486
9.899168918,3.637912965,-1.358568471,-2.273454461,0.639721922,0.600000000,0.600000000,3.180360640,-0.970437216,4.095465288,-1.746699725
9.980980231,3.586699089,-1.422354514,-2.218510429,0.704480607,0.600000000,0.600000000,3.108555487,-1.059892522,4.064842691,-1.784816506
