side,index,s_m,x_m,y_m,width_from_center_m
left,250,5.992974085,9.381677868,-1.108793983,0.600000000
left,251,6.018540837,9.355725995,-1.098180072,0.600000000
left,252,6.044146333,9.330269464,-1.087659043,0.600000000
left,253,6.069781417,9.305320039,-1.077266091,0.600000000
left,254,6.095436415,9.280889387,-1.067035767,0.600000000
left,255,6.121101224,9.256989242,-1.057001826,0.600000000
left,256,6.146765410,9.233631532,-1.047197048,0.600000000
left,257,6.172418311,9.210828500,-1.037653067,0.600000000
left,258,6.198049149,9.188592780,-1.028400178,0.600000000
left,259,6.223647142,9.166937443,-1.019467136,0.600000000
left,260,6.249201630,9.145876010,-1.010880935,0.600000000
left,261,6.274702195,9.125422417,-1.002666579,0.600000000
left,262,6.300138794,9.105590934,-0.994846832,0.600000000
left,263,6.325501886,9.086396031,-0.987441960,0.600000000
left,264,6.350782565,9.067852188,-0.980469469,0.600000000
left,265,6.375972691,9.049973638,-0.973943830,0.600000000
left,266,6.401065021,9.032774044,-0.967876221,0.600000000
left,267,6.426053337,9.016266099,-0.962274278,0.600000000
left,268,6.450932570,9.000461058,-0.957141871,0.600000000
left,269,6.475698917,8.985368191,-0.952478930,0.600000000
left,270,6.500349950,8.970994160,-0.948281325,0.600000000
left,271,6.524884717,8.957342340,-0.944540825,0.600000000
left,272,6.549303828,8.944412082,-0.941245154,0.600000000
left,273,6.573609529,8.932197949,-0.938378168,0.600000000
left,274,6.597805759,8.920688938,-0.935920163,0.600000000
left,275,6.621898181,8.909867740,-0.933848340,0.600000000
left,276,6.645894204,8.899710057,-0.932137420,0.600000000
left,277,6.669802967,8.890184037,-0.930760427,0.600000000
left,278,6.693635307,8.881249868,-0.929689611,0.600000000
left,279,6.717403698,8.872859579,-0.928897506,0.600000000
left,280,6.741122155,8.864957096,-0.928358065,0.600000000
left,281,6.764806120,8.857478576,-0.928047847,0.600000000
left,282,6.788472311,8.850353055,-0.927947183,0.600000000
left,283,6.812138553,8.843503389,-0.928041250,0.600000000
left,284,6.835823577,8.836847495,-0.928320999,0.600000000
left,285,6.859546804,8.830299816,-0.928783867,0.600000000
left,286,6.883328113,8.823772987,-0.929434220,0.600000000
left,287,6.907187591,8.817179580,-0.930283489,0.600000000
left,288,6.931145280,8.810433880,-0.931349997,0.600000000
left,289,6.955220928,8.803453579,-0.932658471,0.600000000
left,290,6.979433733,8.796161304,-0.934239279,0.600000000
left,291,7.003802104,8.788485926,-0.936127441,0.600000000
left,292,7.028343436,8.780363586,-0.938361469,0.600000000
left,293,7.053073896,8.771738404,-0.940982117,0.600000000
left,294,7.078008234,8.762562886,-0.944031101,0.600000000
left,295,7.103159623,8.752798016,-0.947549861,0.600000000
left,296,7.128539512,8.742413087,-0.951578411,0.600000000
left,297,7.154157516,8.731385294,-0.956154331,0.600000000
left,298,7.180021323,8.719699152,-0.961311912,0.600000000
left,299,7.206136633,8.707345776,-0.967081479,0.600000000
left,300,7.232507117,8.694322089,-0.973488895,0.600000000
left,301,7.259134402,8.680629980,-0.980555227,0.600000000
left,302,7.286018074,8.666275469,-0.988296569,0.600000000
left,303,7.313155706,8.651267891,-0.996724000,0.600000000
left,304,7.340542894,8.635619136,-1.005843651,0.600000000
left,305,7.368173320,8.619342943,-1.015656865,0.600000000
left,306,7.396038826,8.602454272,-1.026160424,0.600000000
left,307,7.424129490,8.584968749,-1.037346826,0.600000000
left,308,7.452433731,8.566902181,-1.049204596,0.600000000
left,309,7.480938407,8.548270145,-1.061718611,0.600000000
left,310,7.509628931,8.529087642,-1.074870432,0.600000000
left,311,7.538489393,8.509368808,-1.088638642,0.600000000
left,312,7.567502679,8.489126680,-1.102999158,0.600000000
left,313,7.596650610,8.468373003,-1.117925539,0.600000000
left,314,7.625914069,8.447118081,-1.133389272,0.600000000
left,315,7.655273146,8.425370656,-1.149360031,0.600000000
left,316,7.684707275,8.403137820,-1.165805918,0.600000000
left,317,7.714195379,8.380424945,-1.182693672,0.600000000
left,318,7.743716016,8.357235639,-1.199988855,0.600000000
left,319,7.773247521,8.333571712,-1.217656009,0.600000000
left,320,7.802768157,8.309433164,-1.235658789,0.600000000
left,321,7.832256262,8.284818185,-1.253960060,0.600000000
left,322,7.861690391,8.259723167,-1.272521973,0.600000000
left,323,7.891049468,8.234142739,-1.291306010,0.600000000
left,324,7.920312927,8.208069807,-1.310272995,0.600000000
left,325,7.949460857,8.181495630,-1.329383089,0.600000000
left,326,7.978474143,8.154409904,-1.348595738,0.600000000
left,327,8.007334605,8.126800884,-1.367869611,0.600000000
left,328,8.036025130,8.098655533,-1.387162498,0.600000000
left,329,8.064529806,8.069959715,-1.406431190,0.600000000
left,330,8.092834046,8.040698429,-1.425631340,0.600000000
left,331,8.120924711,8.010856098,-1.444717300,0.600000000
left,332,8.148790216,7.980416915,-1.463641955,0.600000000
left,333,8.176420643,7.949365255,-1.482356556,0.600000000
left,334,8.203807831,7.917686156,-1.500810561,0.600000000
left,335,8.230945462,7.885365880,-1.518951502,0.600000000
left,336,8.257829135,7.852392537,-1.536724894,0.600000000
left,337,8.284456420,7.818756792,-1.554074202,0.600000000
left,338,8.310826904,7.784452625,-1.570940891,0.600000000
left,339,8.336942214,7.749478147,-1.587264578,0.600000000
left,340,8.362806020,7.713836436,-1.602983306,0.600000000
left,341,8.388424024,7.677536375,-1.618033968,0.600000000
left,342,8.413803914,7.640593450,-1.632352880,0.600000000
left,343,8.438955302,7.603030466,-1.645876530,0.600000000
left,344,8.463889641,7.564878130,-1.658542480,0.600000000
left,345,8.488620100,7.526175458,-1.670290433,0.600000000
left,346,8.513161432,7.486969945,-1.681063408,0.600000000
left,347,8.537529804,7.447317468,-1.690809008,0.600000000
left,348,8.561742609,7.407281889,-1.699480708,0.600000000
left,349,8.585818256,7.366934337,-1.707039112,0.600000000
left,350,8.609775946,7.326352182,-1.713453096,0.600000000
left,351,8.633635423,7.285617736,-1.718700782,0.600000000
left,352,8.657416732,7.244816711,-1.722770267,0.600000000
left,353,8.681139960,7.204036536,-1.725660068,0.600000000
left,354,8.704824984,7.163364577,-1.727379241,0.600000000
left,355,8.728491226,7.122886388,-1.727947183,0.600000000
left,356,8.752157417,7.082684056,-1.727393110,0.600000000
