side,index,s_m,x_m,y_m,width_from_center_m
right,321,7.832256262,7.570009453,-0.290088452,0.600000000
right,322,7.861690391,7.547776617,-0.306534339,0.600000000
right,323,7.891049468,7.526029192,-0.322505099,0.600000000
right,324,7.920312927,7.504774269,-0.337968832,0.600000000
right,325,7.949460857,7.484020592,-0.352895213,0.600000000
right,326,7.978474143,7.463778465,-0.367255728,0.600000000
right,327,8.007334605,7.444059631,-0.381023938,0.600000000
right,328,8.036025130,7.424877128,-0.394175760,0.600000000
right,329,8.064529806,7.406245092,-0.406689774,0.600000000
right,330,8.092834046,7.388178524,-0.418547544,0.600000000
right,331,8.120924711,7.370693001,-0.429733946,0.600000000
right,332,8.148790216,7.353804330,-0.440237505,0.600000000
right,333,8.176420643,7.337528137,-0.450050719,0.600000000
right,334,8.203807831,7.321879381,-0.459170370,0.600000000
right,335,8.230945462,7.306871804,-0.467597801,0.600000000
right,336,8.257829135,7.292517293,-0.475339143,0.600000000
right,337,8.284456420,7.278825184,-0.482405475,0.600000000
right,338,8.310826904,7.265801497,-0.488812891,0.600000000
right,339,8.336942214,7.253448121,-0.494582459,0.600000000
right,340,8.362806020,7.241761978,-0.499740039,0.600000000
right,341,8.388424024,7.230734185,-0.504315959,0.600000000
right,342,8.413803914,7.220349257,-0.508344510,0.600000000
right,343,8.438955302,7.210584387,-0.511863269,0.600000000
right,344,8.463889641,7.201408868,-0.514912253,0.600000000
right,345,8.488620100,7.192783687,-0.517532901,0.600000000
right,346,8.513161432,7.184661346,-0.519766929,0.600000000
right,347,8.537529804,7.176985969,-0.521655091,0.600000000
right,348,8.561742609,7.169693694,-0.523235900,0.600000000
right,349,8.585818256,7.162713393,-0.524544374,0.600000000
right,350,8.609775946,7.155967693,-0.525610882,0.600000000
right,351,8.633635423,7.149374286,-0.526460151,0.600000000
right,352,8.657416732,7.142847456,-0.527110503,0.600000000
right,353,8.681139960,7.136299778,-0.527573372,0.600000000
right,354,8.704824984,7.129643883,-0.527853121,0.600000000
right,355,8.728491226,7.122794218,-0.527947187,0.600000000
right,356,8.752157417,7.115668696,-0.527846523,0.600000000
right,357,8.775841381,7.108190177,-0.527536306,0.600000000
right,358,8.799559838,7.100287694,-0.526996864,0.600000000
right,359,8.823328229,7.091897405,-0.526204759,0.600000000
right,360,8.847160570,7.082963236,-0.525133944,0.600000000
right,361,8.871069333,7.073437216,-0.523756951,0.600000000
right,362,8.895065355,7.063279533,-0.522046031,0.600000000
right,363,8.919157778,7.052458334,-0.519974207,0.600000000
right,364,8.943354007,7.040949324,-0.517516203,0.600000000
right,365,8.967659709,7.028735190,-0.514649216,0.600000000
right,366,8.992078820,7.015804933,-0.511353545,0.600000000
right,367,9.016613587,7.002153113,-0.507613045,0.600000000
right,368,9.041264620,6.987779082,-0.503415441,0.600000000
right,369,9.066030967,6.972686215,-0.498752500,0.600000000
right,370,9.090910200,6.956881174,-0.493620093,0.600000000
right,371,9.115898516,6.940373229,-0.488018149,0.600000000
right,372,9.140990846,6.923173634,-0.481950541,0.600000000
right,373,9.166180971,6.905295085,-0.475424902,0.600000000
right,374,9.191461650,6.886751242,-0.468452410,0.600000000
right,375,9.216824742,6.867556339,-0.461047539,0.600000000
right,376,9.242261341,6.847724856,-0.453227791,0.600000000
right,377,9.267761907,6.827271263,-0.445013435,0.600000000
right,378,9.293316394,6.806209830,-0.436427234,0.600000000
right,379,9.318914388,6.784554493,-0.427494192,0.600000000
right,380,9.344545225,6.762318773,-0.418241304,0.600000000
right,381,9.370198126,6.739515741,-0.408697323,0.600000000
right,382,9.395862312,6.716158031,-0.398892545,0.600000000
right,383,9.421527121,6.692257885,-0.388858603,0.600000000
right,384,9.447182119,6.667827234,-0.378628280,0.600000000
right,385,9.472817204,6.642877809,-0.368235327,0.600000000
right,386,9.498422700,6.617421278,-0.357714298,0.600000000
right,387,9.523989451,6.591469405,-0.347100387,0.600000000
right,388,9.549508899,6.565034227,-0.336429267,0.600000000
right,389,9.574973154,6.538128246,-0.325736933,0.600000000
right,390,9.600375062,6.510764634,-0.315059541,0.600000000
right,391,9.625708251,6.482957438,-0.304433237,0.600000000
right,392,9.650967181,6.454721797,-0.293893980,0.600000000
right,393,9.676147169,6.426074139,-0.283477353,0.600000000
right,394,9.701244414,6.397032386,-0.273218355,0.600000000
right,395,9.726256007,6.367616131,-0.263151184,0.600000000
right,396,9.751179928,6.337846794,-0.253309004,0.600000000
right,397,9.776015036,6.307747753,-0.243723690,0.600000000
right,398,9.800761045,6.277344439,-0.234425574,0.600000000
right,399,9.825418489,6.246664385,-0.225443168,0.600000000
right,400,9.849988682,6.215737238,-0.216802898,0.600000000
right,401,9.874473663,6.184594712,-0.208528823,0.600000000
right,402,9.898876137,6.153270500,-0.200642380,0.600000000
right,403,9.923199402,6.121800121,-0.193162134,0.600000000
right,404,9.947447279,6.090220729,-0.186103557,0.600000000
right,405,9.971624032,6.058570870,-0.179478841,0.600000000
right,406,9.995734280,6.026890193,-0.173296741,0.600000000
right,407,10.019782917,5.995219133,-0.167562480,0.600000000
right,408,10.043775024,5.963598569,-0.162277692,0.600000000
right,409,10.067715781,5.932069464,-0.157440421,0.600000000
right,410,10.091610391,5.900672498,-0.153045184,0.600000000
right,411,10.115463997,5.869447711,-0.149083077,0.600000000
right,412,10.139281612,5.838434163,-0.145541942,0.600000000
right,413,10.163068048,5.807669608,-0.142406582,0.600000000
right,414,10.186827866,5.777190214,-0.139659009,0.600000000
right,415,10.210565317,5.747030307,-0.137278741,0.600000000
right,416,10.234284307,5.717222160,-0.135243110,0.600000000
right,417,10.257988368,5.687795833,-0.133527608,0.600000000
right,418,10.281680631,5.658779034,-0.132106224,0.600000000
right,419,10.305363821,5.630197040,-0.130951803,0.600000000
right,420,10.329040256,5.602072643,-0.130036385,0.600000000
right,421,10.352711854,5.574426124,-0.129331548,0.600000000
right,422,10.376380156,5.547275259,-0.128808724,0.600000000
right,423,10.400046347,5.520635341,-0.128439505,0.600000000
right,424,10.423711299,5.494519209,-0.128195919,0.600000000
right,425,10.447375605,5.468937293,-0.128050686,0.600000000
right,426,10.471039632,5.443897653,-0.127977441,0.600000000
right,427,10.494703573,5.419406016,-0.127950933,0.600000000
right,428,10.518367500,5.395419686,-0.127947187,0.600000000
right,429,10.542067500,5.371673636,-0.127947185,0.600000000
right,430,10.565767500,5.347973636,-0.127947185,0.600000000
right,431,10.589467500,5.324273636,-0.127947185,0.600000000
right,432,10.613167500,5.300573636,-0.127947185,0.600000000
right,433,10.636867500,5.276873636,-0.127947185,0.600000000
right,434,10.660567500,5.253173636,-0.127947185,0.600000000
right,435,10.684267500,5.229473636,-0.127947185,0.600000000
right,436,10.707967500,5.205773636,-0.127947185,0.600000000
right,437,10.731667500,5.182073636,-0.127947185,0.600000000
right,438,10.755367500,5.158373636,-0.127947185,0.600000000
right,439,10.779067500,5.134673636,-0.127947185,0.600000000
right,440,10.802767500,5.110973636,-0.127947185,0.600000000
right,441,10.826467500,5.087273636,-0.127947185,0.600000000
right,442,10.850167500,5.063573636,-0.127947185,0.600000000
right,443,10.873867500,5.039873636,-0.127947185,0.600000000
right,444,10.897567500,5.016173636,-0.127947185,0.600000000
right,445,10.921267500,4.992473636,-0.127947185,0.600000000
right,446,10.944967500,4.968773636,-0.127947185,0.600000000
right,447,10.968667500,4.945073636,-0.127947185,0.600000000
right,448,10.992367500,4.921373636,-0.127947185,0.600000000
right,449,11.016067500,4.897673636,-0.127947185,0.600000000
right,450,11.039767500,4.873973636,-0.127947185,0.600000000
right,451,11.063467500,4.850273636,-0.127947185,0.600000000
right,452,11.087167500,4.824013317,-0.127952648,0.600000000
right,453,11.111112344,4.792441197,-0.128237004,0.600000000
right,454,11.135057187,4.758318600,-0.129106375,0.600000000
right,455,11.159002030,4.724215685,-0.130555049,0.600000000
right,456,11.182946874,4.690142287,-0.132582608,0.600000000
right,457,11.206891717,4.656108231,-0.135188467,0.600000000
right,458,11.230836561,4.622123333,-0.138371874,0.600000000
right,459,11.254781404,4.588197390,-0.142131912,0.600000000
right,460,11.278726248,4.554340188,-0.146467497,0.600000000
right,461,11.302671091,4.520561489,-0.151377377,0.600000000
right,462,11.326615935,4.486871034,-0.156860138,0.600000000
right,463,11.350560778,4.453278538,-0.162914198,0.600000000
right,464,11.374505621,4.419793688,-0.169537811,0.600000000
right,465,11.398450465,4.386426139,-0.176729068,0.600000000
right,466,11.422395308,4.353185515,-0.184485894,0.600000000
right,467,11.446340152,4.320081401,-0.192806053,0.600000000
right,468,11.470284995,4.287123342,-0.201687146,0.600000000
right,469,11.494229839,4.254320844,-0.211126611,0.600000000
right,470,11.518174682,4.221683364,-0.221121727,0.600000000
right,471,11.542119525,4.189220314,-0.231669611,0.600000000
right,472,11.566064369,4.156941057,-0.242767222,0.600000000
right,473,11.590009212,4.124854899,-0.254411359,0.600000000
right,474,11.613954056,4.092971094,-0.266598665,0.600000000
right,475,11.637898899,4.061298836,-0.279325625,0.600000000
right,476,11.661843743,4.029847258,-0.292588569,0.600000000
right,477,11.685788586,3.998625430,-0.306383673,0.600000000
right,478,11.709733430,3.967642355,-0.320706959,0.600000000
right,479,11.733678273,3.936906968,-0.335554295,0.600000000
