s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
8.230855487,7.596197666,-0.993231263,-2.640383295,-0.633945316,0.600000000,0.600000000,7.306920716,-0.467570873,7.885474616,-1.518891654
8.314843808,7.521502148,-1.031607810,-2.699775211,-0.781623740,0.600000000,0.600000000,7.263865713,-0.489737466,7.779138583,-1.573478154
8.398832129,7.444457236,-1.065004893,-2.771640977,-0.931943231,0.600000000,0.600000000,7.226410420,-0.506027625,7.662504054,-1.623982161
8.482820451,7.365045926,-1.092282718,-2.855501062,-1.068518727,0.600000000,0.600000000,7.194765436,-0.516952769,7.535326416,-1.667612667
8.566808772,7.283518825,-1.112346741,-2.949196037,-1.167473297,0.600000000,0.600000000,7.168204602,-0.523532155,7.398833047,-1.701161327
8.650797093,7.200425711,-1.124351764,-3.048570216,-1.204651405,0.600000000,0.600000000,7.144664409,-0.526948504,7.256187012,-1.721755025
8.734785415,7.116545971,-1.127923919,3.135235863,-1.167594088,0.600000000,0.600000000,7.120929106,-0.527939942,7.112162837,-1.727907896
8.818773736,7.032714554,-1.123285645,3.041760673,-1.063134372,0.600000000,0.600000000,7.093544018,-0.526377135,6.971885090,-1.720194156
8.902762057,6.949622323,-1.111204018,2.958913200,-0.913103479,0.600000000,0.600000000,7.059891122,-0.521423726,6.839353525,-1.700984311
8.986750379,6.867691267,-1.092799397,2.889474069,-0.742482731,0.600000000,0.600000000,7.018682578,-0.512108750,6.716699955,-1.673490044
9.070738700,6.787059403,-1.069327833,2.834395043,-0.570150629,0.600000000,0.600000000,6.969744540,-0.497815677,6.604374266,-1.640839989
9.154727021,6.707638634,-1.042024248,2.793403540,-0.406421308,0.600000000,0.600000000,6.913499476,-0.478445218,6.501777791,-1.605603278
9.238715342,6.629192943,-1.012025833,2.765636439,-0.254943046,0.600000000,0.600000000,6.850523920,-0.454340795,6.407861966,-1.569710870
9.322703664,6.551405898,-0.980354287,2.750076696,-0.115612580,0.600000000,0.600000000,6.781301837,-0.426145067,6.321509960,-1.534563507
9.406691985,6.473929398,-0.947928675,2.745772660,0.013117984,0.600000000,0.600000000,6.706138941,-0.394684847,6.241719855,-1.501172502
9.490680306,6.396417284,-0.915588469,2.751897287,0.132731486,0.600000000,0.600000000,6.625175088,-0.360908498,6.167659481,-1.470268441
9.574668628,6.318550114,-0.884114581,2.767703339,0.243686031,0.600000000,0.600000000,6.538453124,-0.325864936,6.098647104,-1.442364225
9.658656949,6.240056275,-0.854241109,2.792411482,0.344782872,0.600000000,0.600000000,6.446025643,-0.290701740,6.034086909,-1.417780478
9.742645270,6.160731959,-0.826652858,2.825056908,0.432810430,0.600000000,0.600000000,6.348090918,-0.256655824,5.973373001,-1.396649893
9.826633591,6.080459193,-0.801965228,2.864324577,0.502625309,0.600000000,0.600000000,6.245143009,-0.225008348,5.915775375,-1.378922107
9.910621913,5.999217758,-0.780686107,2.908419194,0.547896832,0.600000000,0.600000000,6.138101850,-0.196981385,5.860333667,-1.364390830
9.994610234,5.917084651,-0.763164869,2.955029905,0.562627998,0.600000000,0.600000000,6.028369136,-0.173575382,5.805800167,-1.352754356
