side,index,s_m,x_m,y_m,width_from_center_m
left,277,8.203257428,7.391645870,-1.299895303,0.600000000
left,278,8.232937808,7.361965491,-1.299895303,0.600000000
left,279,8.262618188,7.332285111,-1.299895303,0.600000000
left,280,8.292298568,7.302604731,-1.299895303,0.600000000
left,281,8.321978948,7.272924351,-1.299895303,0.600000000
left,282,8.351659328,7.243243971,-1.299895303,0.600000000
left,283,8.381339708,7.213563591,-1.299895303,0.600000000
left,284,8.411020088,7.183883211,-1.299895303,0.600000000
left,285,8.440700468,7.154202831,-1.299895303,0.600000000
left,286,8.470380848,7.124522451,-1.299895303,0.600000000
left,287,8.500061228,7.094842071,-1.299895303,0.600000000
left,288,8.529741608,7.065161691,-1.299895303,0.600000000
left,289,8.559421988,7.035481311,-1.299895303,0.600000000
left,290,8.589102368,7.005800931,-1.299895303,0.600000000
left,291,8.618782748,6.976120551,-1.299895303,0.600000000
left,292,8.648463128,6.946440171,-1.299895303,0.600000000
left,293,8.678143508,6.916759791,-1.299895303,0.600000000
left,294,8.707823888,6.887079411,-1.299895303,0.600000000
left,295,8.737504268,6.857399031,-1.299895303,0.600000000
left,296,8.767184648,6.827718651,-1.299895303,0.600000000
left,297,8.796865028,6.798038271,-1.299895303,0.600000000
left,298,8.826545408,6.768357891,-1.299895303,0.600000000
left,299,8.856225788,6.738677511,-1.299895303,0.600000000
left,300,8.885906168,6.708997131,-1.299895303,0.600000000
left,301,8.915586548,6.679316751,-1.299895303,0.600000000
left,302,8.945266928,6.649636371,-1.299895303,0.600000000
left,303,8.974947307,6.619955991,-1.299895303,0.600000000
left,304,9.004627687,6.590275611,-1.299895303,0.600000000
left,305,9.034308067,6.560595231,-1.299895303,0.600000000
left,306,9.063988447,6.530914851,-1.299895303,0.600000000
left,307,9.093668827,6.501234472,-1.299895303,0.600000000
left,308,9.123349207,6.471554092,-1.299895303,0.600000000
left,309,9.153029587,6.441873712,-1.299895303,0.600000000
left,310,9.182709967,6.412193332,-1.299895303,0.600000000
left,311,9.212390347,6.382512952,-1.299895303,0.600000000
left,312,9.242070727,6.352832572,-1.299895303,0.600000000
left,313,9.271751107,6.323152192,-1.299895303,0.600000000
left,314,9.301431487,6.293471812,-1.299895303,0.600000000
left,315,9.331111867,6.263791432,-1.299895303,0.600000000
left,316,9.360792247,6.234111052,-1.299895303,0.600000000
left,317,9.390472627,6.204430672,-1.299895303,0.600000000
left,318,9.420153007,6.174750292,-1.299895303,0.600000000
left,319,9.449833387,6.145069912,-1.299895303,0.600000000
left,320,9.479513767,6.115389532,-1.299895303,0.600000000
left,321,9.509194147,6.085709152,-1.299895303,0.600000000
left,322,9.538874527,6.056028772,-1.299895303,0.600000000
left,323,9.568554907,6.026348392,-1.299895303,0.600000000
left,324,9.598235287,5.996668012,-1.299895303,0.600000000
left,325,9.627915667,5.966987632,-1.299895303,0.600000000
left,326,9.657596047,5.937307252,-1.299895303,0.600000000
left,327,9.687276427,5.907626872,-1.299895303,0.600000000
left,328,9.716956807,5.877946492,-1.299895303,0.600000000
left,329,9.746637187,5.848266112,-1.299895303,0.600000000
left,330,9.776317567,5.818585732,-1.299895303,0.600000000
left,331,9.805997947,5.788905352,-1.299895303,0.600000000
left,332,9.835678326,5.759224972,-1.299895303,0.600000000
left,333,9.865358706,5.729544592,-1.299895303,0.600000000
left,334,9.895039086,5.699864212,-1.299895303,0.600000000
left,335,9.924719466,5.670183832,-1.299895303,0.600000000
