side,index,s_m,x_m,y_m,width_from_center_m
right,202,5.977228931,9.617674368,-0.099895303,0.600000000
right,203,6.006909311,9.587993988,-0.099895303,0.600000000
right,204,6.036589691,9.558313608,-0.099895303,0.600000000
right,205,6.066270071,9.528633228,-0.099895303,0.600000000
right,206,6.095950451,9.498952848,-0.099895303,0.600000000
right,207,6.125630831,9.469272468,-0.099895303,0.600000000
right,208,6.155311211,9.439592088,-0.099895303,0.600000000
right,209,6.184991591,9.409911708,-0.099895303,0.600000000
right,210,6.214671971,9.380231328,-0.099895303,0.600000000
right,211,6.244352351,9.350550948,-0.099895303,0.600000000
right,212,6.274032731,9.320870568,-0.099895303,0.600000000
right,213,6.303713111,9.291190188,-0.099895303,0.600000000
right,214,6.333393491,9.261509808,-0.099895303,0.600000000
right,215,6.363073871,9.231829428,-0.099895303,0.600000000
right,216,6.392754250,9.202149048,-0.099895303,0.600000000
right,217,6.422434630,9.172468668,-0.099895303,0.600000000
right,218,6.452115010,9.142788288,-0.099895303,0.600000000
right,219,6.481795390,9.113107908,-0.099895303,0.600000000
right,220,6.511475770,9.083427528,-0.099895303,0.600000000
right,221,6.541156150,9.053747149,-0.099895303,0.600000000
right,222,6.570836530,9.024066769,-0.099895303,0.600000000
right,223,6.600516910,8.994386389,-0.099895303,0.600000000
right,224,6.630197290,8.964706009,-0.099895303,0.600000000
right,225,6.659877670,8.935025629,-0.099895303,0.600000000
right,226,6.689558050,8.905345249,-0.099895303,0.600000000
right,227,6.719238430,8.875664869,-0.099895303,0.600000000
right,228,6.748918810,8.845984489,-0.099895303,0.600000000
right,229,6.778599190,8.816304109,-0.099895303,0.600000000
right,230,6.808279570,8.786623729,-0.099895303,0.600000000
right,231,6.837959950,8.756943349,-0.099895303,0.600000000
right,232,6.867640330,8.727262969,-0.099895303,0.600000000
right,233,6.897320710,8.697582589,-0.099895303,0.600000000
right,234,6.927001090,8.667902209,-0.099895303,0.600000000
right,235,6.956681470,8.638221829,-0.099895303,0.600000000
right,236,6.986361850,8.608541449,-0.099895303,0.600000000
right,237,7.016042230,8.578861069,-0.099895303,0.600000000
right,238,7.045722610,8.549180689,-0.099895303,0.600000000
right,239,7.075402990,8.519500309,-0.099895303,0.600000000
right,240,7.105083370,8.489819929,-0.099895303,0.600000000
right,241,7.134763750,8.460139549,-0.099895303,0.600000000
right,242,7.164444130,8.430459169,-0.099895303,0.600000000
right,243,7.194124510,8.400778789,-0.099895303,0.600000000
right,244,7.223804890,8.371098409,-0.099895303,0.600000000
right,245,7.253485269,8.341418029,-0.099895303,0.600000000
right,246,7.283165649,8.311737649,-0.099895303,0.600000000
right,247,7.312846029,8.282057269,-0.099895303,0.600000000
right,248,7.342526409,8.252376889,-0.099895303,0.600000000
right,249,7.372206789,8.222696509,-0.099895303,0.600000000
right,250,7.401887169,8.193016130,-0.099895303,0.600000000
right,251,7.431567549,8.163335750,-0.099895303,0.600000000
right,252,7.461247929,8.133655370,-0.099895303,0.600000000
right,253,7.490928309,8.103974990,-0.099895303,0.600000000
right,254,7.520608689,8.074294610,-0.099895303,0.600000000
right,255,7.550289069,8.044614230,-0.099895303,0.600000000
right,256,7.579969449,8.014933850,-0.099895303,0.600000000
right,257,7.609649829,7.985253470,-0.099895303,0.600000000
right,258,7.639330209,7.955573090,-0.099895303,0.600000000
right,259,7.669010589,7.925892710,-0.099895303,0.600000000
right,260,7.698690969,7.896212330,-0.099895303,0.600000000
right,261,7.728371349,7.866531950,-0.099895303,0.600000000
right,262,7.758051729,7.836851570,-0.099895303,0.600000000
right,263,7.787732109,7.807171190,-0.099895303,0.600000000
right,264,7.817412489,7.777490810,-0.099895303,0.600000000
right,265,7.847092869,7.747810430,-0.099895303,0.600000000
right,266,7.876773249,7.718130050,-0.099895303,0.600000000
right,267,7.906453629,7.688449670,-0.099895303,0.600000000
right,268,7.936134009,7.658769290,-0.099895303,0.600000000
right,269,7.965814389,7.629088910,-0.099895303,0.600000000
right,270,7.995494769,7.599408530,-0.099895303,0.600000000
right,271,8.025175149,7.569728150,-0.099895303,0.600000000
right,272,8.054855529,7.540047770,-0.099895303,0.600000000
right,273,8.084535909,7.510367390,-0.099895303,0.600000000
right,274,8.114216288,7.480687010,-0.099895303,0.600000000
right,275,8.143896668,7.451006630,-0.099895303,0.600000000
right,276,8.173577048,7.421326250,-0.099895303,0.600000000
right,277,8.203257428,7.391645870,-0.099895303,0.600000000
right,278,8.232937808,7.361965491,-0.099895303,0.600000000
right,279,8.262618188,7.332285111,-0.099895303,0.600000000
right,280,8.292298568,7.302604731,-0.099895303,0.600000000
right,281,8.321978948,7.272924351,-0.099895303,0.600000000
right,282,8.351659328,7.243243971,-0.099895303,0.600000000
right,283,8.381339708,7.213563591,-0.099895303,0.600000000
right,284,8.411020088,7.183883211,-0.099895303,0.600000000
right,285,8.440700468,7.154202831,-0.099895303,0.600000000
right,286,8.470380848,7.124522451,-0.099895303,0.600000000
right,287,8.500061228,7.094842071,-0.099895303,0.600000000
right,288,8.529741608,7.065161691,-0.099895303,0.600000000
right,289,8.559421988,7.035481311,-0.099895303,0.600000000
right,290,8.589102368,7.005800931,-0.099895303,0.600000000
right,291,8.618782748,6.976120551,-0.099895303,0.600000000
right,292,8.648463128,6.946440171,-0.099895303,0.600000000
right,293,8.678143508,6.916759791,-0.099895303,0.600000000
right,294,8.707823888,6.887079411,-0.099895303,0.600000000
right,295,8.737504268,6.857399031,-0.099895303,0.600000000
right,296,8.767184648,6.827718651,-0.099895303,0.600000000
right,297,8.796865028,6.798038271,-0.099895303,0.600000000
right,298,8.826545408,6.768357891,-0.099895303,0.600000000
right,299,8.856225788,6.738677511,-0.099895303,0.600000000
right,300,8.885906168,6.708997131,-0.099895303,0.600000000
right,301,8.915586548,6.679316751,-0.099895303,0.600000000
right,302,8.945266928,6.649636371,-0.099895303,0.600000000
right,303,8.974947307,6.619955991,-0.099895303,0.600000000
right,304,9.004627687,6.590275611,-0.099895303,0.600000000
right,305,9.034308067,6.560595231,-0.099895303,0.600000000
right,306,9.063988447,6.530914851,-0.099895303,0.600000000
right,307,9.093668827,6.501234472,-0.099895303,0.600000000
right,308,9.123349207,6.471554092,-0.099895303,0.600000000
right,309,9.153029587,6.441873712,-0.099895303,0.600000000
right,310,9.182709967,6.412193332,-0.099895303,0.600000000
right,311,9.212390347,6.382512952,-0.099895303,0.600000000
right,312,9.242070727,6.352832572,-0.099895303,0.600000000
right,313,9.271751107,6.323152192,-0.099895303,0.600000000
right,314,9.301431487,6.293471812,-0.099895303,0.600000000
right,315,9.331111867,6.263791432,-0.099895303,0.600000000
right,316,9.360792247,6.234111052,-0.099895303,0.600000000
right,317,9.390472627,6.204430672,-0.099895303,0.600000000
right,318,9.420153007,6.174750292,-0.099895303,0.600000000
right,319,9.449833387,6.145069912,-0.099895303,0.600000000
right,320,9.479513767,6.115389532,-0.099895303,0.600000000
right,321,9.509194147,6.085709152,-0.099895303,0.600000000
right,322,9.538874527,6.056028772,-0.099895303,0.600000000
right,323,9.568554907,6.026348392,-0.099895303,0.600000000
right,324,9.598235287,5.996668012,-0.099895303,0.600000000
right,325,9.627915667,5.966987632,-0.099895303,0.600000000
right,326,9.657596047,5.937307252,-0.099895303,0.600000000
right,327,9.687276427,5.907626872,-0.099895303,0.600000000
right,328,9.716956807,5.877946492,-0.099895303,0.600000000
right,329,9.746637187,5.848266112,-0.099895303,0.600000000
right,330,9.776317567,5.818585732,-0.099895303,0.600000000
right,331,9.805997947,5.788905352,-0.099895303,0.600000000
right,332,9.835678326,5.759224972,-0.099895303,0.600000000
right,333,9.865358706,5.729544592,-0.099895303,0.600000000
right,334,9.895039086,5.699864212,-0.099895303,0.600000000
right,335,9.924719466,5.670183832,-0.099895303,0.600000000
right,336,9.954399846,5.640503453,-0.099895303,0.600000000
right,337,9.984080226,5.610823073,-0.099895303,0.600000000
right,338,10.013760606,5.581142693,-0.099895303,0.600000000
right,339,10.043440986,5.551462313,-0.099895303,0.600000000
right,340,10.073121366,5.521781933,-0.099895303,0.600000000
right,341,10.102801746,5.492101553,-0.099895303,0.600000000
right,342,10.132482126,5.462421173,-0.099895303,0.600000000
right,343,10.162162506,5.432740793,-0.099895303,0.600000000
right,344,10.191842886,5.403060413,-0.099895303,0.600000000
right,345,10.221523266,5.373380033,-0.099895303,0.600000000
right,346,10.251203646,5.343699653,-0.099895303,0.600000000
right,347,10.280884026,5.314019273,-0.099895303,0.600000000
right,348,10.310564406,5.284338893,-0.099895303,0.600000000
right,349,10.340244786,5.254658513,-0.099895303,0.600000000
right,350,10.369925166,5.224978133,-0.099895303,0.600000000
right,351,10.399605546,5.195297753,-0.099895303,0.600000000
right,352,10.429285926,5.165617373,-0.099895303,0.600000000
right,353,10.458966306,5.135936993,-0.099895303,0.600000000
right,354,10.488646686,5.106256613,-0.099895303,0.600000000
right,355,10.518327066,5.076576233,-0.099895303,0.600000000
right,356,10.548007446,5.046895853,-0.099895303,0.600000000
right,357,10.577687826,5.017215473,-0.099895303,0.600000000
right,358,10.607368206,4.987535093,-0.099895303,0.600000000
right,359,10.637048586,4.957854713,-0.099895303,0.600000000
right,360,10.666728966,4.925357746,-0.099901914,0.600000000
right,361,10.696300317,4.887317797,-0.100279610,0.600000000
right,362,10.725871668,4.846475719,-0.101432393,0.600000000
right,363,10.755443019,4.805662552,-0.103353246,0.600000000
right,364,10.785014370,4.764892739,-0.106041488,0.600000000
right,365,10.814585721,4.724180708,-0.109496168,0.600000000
right,366,10.844157072,4.683540866,-0.113716064,0.600000000
right,367,10.873728423,4.642987595,-0.118699681,0.600000000
right,368,10.903299774,4.602535245,-0.124445258,0.600000000
