side,index,s_m,x_m,y_m,width_from_center_m
right,422,10.356945919,5.503721789,-0.137157493,0.600000000
right,423,10.380559951,5.477651292,-0.136913806,0.600000000
right,424,10.404173335,5.452116163,-0.136768524,0.600000000
right,425,10.427786440,5.427124479,-0.136695261,0.600000000
right,426,10.451399459,5.402681980,-0.136668749,0.600000000
right,427,10.475012464,5.378745877,-0.136665002,0.600000000
right,428,10.498661464,5.355050727,-0.136665000,0.600000000
right,429,10.522310464,5.331401727,-0.136665000,0.600000000
right,430,10.545959464,5.307752727,-0.136665000,0.600000000
right,431,10.569608464,5.284103727,-0.136665000,0.600000000
right,432,10.593257464,5.260454727,-0.136665000,0.600000000
right,433,10.616906464,5.236805727,-0.136665000,0.600000000
right,434,10.640555464,5.213156727,-0.136665000,0.600000000
right,435,10.664204464,5.189507727,-0.136665000,0.600000000
right,436,10.687853464,5.165858727,-0.136665000,0.600000000
right,437,10.711502464,5.142209727,-0.136665000,0.600000000
right,438,10.735151464,5.118560727,-0.136665000,0.600000000
right,439,10.758800464,5.094911727,-0.136665000,0.600000000
right,440,10.782449464,5.071262727,-0.136665000,0.600000000
right,441,10.806098464,5.047613727,-0.136665000,0.600000000
right,442,10.829747464,5.023964727,-0.136665000,0.600000000
right,443,10.853396464,5.000315727,-0.136665000,0.600000000
right,444,10.877045464,4.976666727,-0.136665000,0.600000000
right,445,10.900694464,4.953017727,-0.136665000,0.600000000
right,446,10.924343464,4.929368727,-0.136665000,0.600000000
right,447,10.947992464,4.905719727,-0.136665000,0.600000000
right,448,10.971641464,4.882070727,-0.136665000,0.600000000
right,449,10.995290464,4.858421727,-0.136665000,0.600000000
right,450,11.018939464,4.834772727,-0.136665000,0.600000000
right,451,11.042588464,4.808548967,-0.136670525,0.600000000
right,452,11.066491596,4.776977640,-0.136956510,0.600000000
right,453,11.090394728,4.742841507,-0.137830955,0.600000000
right,454,11.114297860,4.708725279,-0.139288081,0.600000000
right,455,11.138200992,4.674638901,-0.141327462,0.600000000
right,456,11.162104124,4.640592309,-0.143948503,0.600000000
right,457,11.186007256,4.606595429,-0.147150442,0.600000000
right,458,11.209910388,4.572658172,-0.150932345,0.600000000
right,459,11.233813520,4.538790429,-0.155293108,0.600000000
right,460,11.257716652,4.505002074,-0.160231461,0.600000000
right,461,11.281619784,4.471302957,-0.165745965,0.600000000
right,462,11.305522916,4.437702901,-0.171835011,0.600000000
right,463,11.329426048,4.404211701,-0.178496825,0.600000000
right,464,11.353329180,4.370839120,-0.185729464,0.600000000
right,465,11.377232312,4.337594886,-0.193530821,0.600000000
right,466,11.401135444,4.304488691,-0.201898621,0.600000000
right,467,11.425038576,4.271530185,-0.210830425,0.600000000
right,468,11.448941708,4.238728976,-0.220323629,0.600000000
right,469,11.472844840,4.206094626,-0.230375466,0.600000000
right,470,11.496747972,4.173636647,-0.240983006,0.600000000
right,471,11.520651104,4.141364503,-0.252143156,0.600000000
right,472,11.544554236,4.109287600,-0.263852663,0.600000000
right,473,11.568457368,4.077415290,-0.276108113,0.600000000
right,474,11.592360500,4.045756863,-0.288905935,0.600000000
right,475,11.616263632,4.014321548,-0.302242397,0.600000000
right,476,11.640166764,3.983118508,-0.316113612,0.600000000
right,477,11.664069896,3.952156841,-0.330515535,0.600000000
right,478,11.687973028,3.921445571,-0.345443970,0.600000000
right,479,11.711876160,3.890993652,-0.360894563,0.600000000
