s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
10.989783419,5.002138036,-0.657846876,3.063559614,0.056278090,1.850000000,0.000000000,0.521189417,0.678810583
11.075641102,4.916525704,-0.651360753,3.067848171,0.043621793,1.850000000,0.000000000,0.514668758,0.685331242
11.161498785,4.830890292,-0.645195358,3.083138371,0.312586681,1.850000000,0.000000000,0.508627650,0.691372350
11.247356468,4.745115822,-0.641329684,3.125724558,0.679998883,1.850000000,0.000000000,0.503145169,0.696854831
11.333214151,4.659270316,-0.642471847,-3.097104902,0.726950626,1.850000000,0.000000000,0.498130547,0.701869453
11.419071834,4.573653364,-0.648962700,-3.035895795,0.700032873,1.850000000,0.000000000,0.493457813,0.706542187
11.504929517,4.488585637,-0.660580166,-2.975730283,0.702484210,1.850000000,0.000000000,0.489089119,0.710910881
11.590787200,4.404369712,-0.677300829,-2.915735311,0.696101968,1.850000000,0.000000000,0.485010077,0.714989923
11.676644883,4.321302792,-0.699018050,-2.856161104,0.692637845,1.850000000,0.000000000,0.481200148,0.718799852
11.762502566,4.239671928,-0.725630447,-2.796911670,0.688527803,1.850000000,0.000000000,0.477641313,0.722358687
11.848360249,4.159754696,-0.757015815,-2.737997784,0.684800761,1.850000000,0.000000000,0.474315363,0.725684637
11.934217932,4.081818255,-0.793039831,-2.679400143,0.681145684,1.850000000,0.000000000,0.471204652,0.728795348
12.020075615,4.006118929,-0.833554457,-2.621109555,0.677632106,1.850000000,0.000000000,0.468291828,0.731708172
12.105933298,3.932901675,-0.878399332,-2.563115262,0.674228812,1.850000000,0.000000000,0.465559860,0.734440140
12.191790981,3.862399636,-0.927402355,-2.505408266,0.670925300,1.850000000,0.000000000,0.462992000,0.737008000
12.277648664,3.794833680,-0.980380469,-2.447980105,0.667719841,1.850000000,0.000000000,0.460571732,0.739428268
12.363506347,3.730412065,-1.037140470,-2.390823255,0.664592044,1.850000000,0.000000000,0.458282810,0.741717190
12.449364030,3.669330009,-1.097479741,-2.333923385,0.661721205,1.850000000,0.000000000,0.456109167,0.743890833
12.535221713,3.611770391,-1.161187994,-2.277168439,0.661208938,1.850000000,0.000000000,0.454036274,0.745963726
12.621079396,3.557915780,-1.228057555,-2.220399080,0.662057228,1.850000000,0.000000000,0.452066632,0.747933368
12.706937079,3.507944557,-1.297876874,-2.163553129,0.662995644,1.850000000,0.000000000,0.450212413,0.749787587
12.792794762,3.462023727,-1.370424473,-2.106619850,0.664096544,1.850000000,0.000000000,0.448486062,0.751513938
12.878652445,3.420309055,-1.445469378,-2.049613081,0.664706112,1.850000000,0.000000000,0.446900848,0.753099152
12.964510127,3.382939680,-1.522770562,-1.992466617,0.667367716,1.850000000,0.000000000,0.445465900,0.754534100
13.050367810,3.350055912,-1.602082567,-1.935376381,0.663370845,1.850000000,0.000000000,0.444205132,0.755794868
13.136225493,3.321736493,-1.683139098,-1.877666427,0.681862739,1.850000000,0.000000000,0.443092752,0.756907248
13.222083176,3.298205561,-1.765710342,-1.817743272,0.715009539,1.850000000,0.000000000,0.442267987,0.757732013
13.307940859,3.279780560,-1.849569916,-1.757658376,0.685654039,1.850000000,0.000000000,0.441977062,0.758022938
13.393798542,3.266317773,-1.934368317,-1.700879579,0.637835673,1.850000000,0.000000000,0.442004685,0.757995315
13.479656225,3.257513995,-2.019774975,-1.645921862,0.643139889,1.850000000,0.000000000,0.441999196,0.758000804
13.565513908,3.253434337,-2.105537666,-1.590746629,0.642924592,1.850000000,0.000000000,0.441999629,0.758000371
13.651371591,3.254089681,-2.191394387,-1.535800848,0.637772305,1.850000000,0.000000000,0.442004385,0.757995615
13.737229274,3.259440274,-2.277087966,-1.478588064,0.695847981,1.850000000,0.000000000,0.441975572,0.758024428
