s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
4.182147068,11.332699269,-0.753299724,2.987284120,0.714921773,0.600000000,0.600000000,11.424917358,-0.160428892,11.240481180,-1.346170556
4.265790010,11.249714401,-0.742919809,3.047030792,0.714949015,0.600000000,0.600000000,11.306367004,-0.145600437,11.193061798,-1.340239179
4.349432951,11.166257812,-0.737513630,3.104191505,0.652903151,0.600000000,0.600000000,11.187150704,-0.137877371,11.145364920,-1.337149887
4.433075892,11.082624133,-0.736667525,3.136519492,0.120593390,0.600000000,0.600000000,11.082508757,-0.136667888,11.082739509,-1.336667162
4.516718834,10.998981186,-0.736665001,3.141577559,0.000360593,0.600000000,0.600000000,10.998981141,-0.136665001,10.998981231,-1.336665001
4.600361775,10.915338244,-0.736665000,3.141592648,0.000000206,0.600000000,0.600000000,10.915338255,-0.136665000,10.915338234,-1.336665000
4.684004717,10.831695303,-0.736665000,-3.141592652,-0.000000032,0.600000000,0.600000000,10.831695303,-0.136665000,10.831695303,-1.336665000
4.767647658,10.748052361,-0.736665000,-3.141592654,-0.000000000,0.600000000,0.600000000,10.748052361,-0.136665000,10.748052361,-1.336665000
4.851290599,10.664409420,-0.736665000,3.141592654,-0.000000001,0.600000000,0.600000000,10.664409420,-0.136665000,10.664409420,-1.336665000
4.934933541,10.580766479,-0.736665000,3.141349572,-0.005812353,0.600000000,0.600000000,10.580766493,-0.136665000,10.580766464,-1.336665000
5.018576482,10.497123562,-0.736624336,3.137426112,-0.088003723,0.600000000,0.600000000,10.498599672,-0.136626149,10.495647452,-1.336622522
5.102219423,10.413483739,-0.735968005,3.124549902,-0.219902679,0.600000000,0.600000000,10.422720096,-0.136039100,10.404247381,-1.335896911
5.185862365,10.329871392,-0.733773623,3.101100741,-0.340882989,0.600000000,0.600000000,10.353295466,-0.134231036,10.306447318,-1.333316209
5.269505306,10.246357272,-0.729197034,3.068368510,-0.442001340,0.600000000,0.600000000,10.289573990,-0.130755462,10.203140554,-1.327638607
5.353148247,10.163071021,-0.721537932,3.028324201,-0.515889576,0.600000000,0.600000000,10.230447101,-0.125332885,10.095694940,-1.317742980
5.436791189,10.080193788,-0.710295048,2.983475425,-0.557028552,0.600000000,0.600000000,10.174498299,-0.117752511,9.985889277,-1.302837585
5.520434130,9.997930318,-0.695206538,2.936651211,-0.563194750,0.600000000,0.600000000,10.120131277,-0.107782569,9.875729361,-1.282630507
5.604077072,9.916467852,-0.676263020,2.890701432,-0.536088099,0.600000000,0.600000000,10.065755565,-0.095132073,9.767180139,-1.257393966
5.687720013,9.835934926,-0.653688501,2.848202128,-0.480575047,0.600000000,0.600000000,10.009961927,-0.079480698,9.661907925,-1.227896305
5.771362954,9.756372434,-0.627896754,2.811262180,-0.403006445,0.600000000,0.600000000,9.951619469,-0.060553300,9.561125399,-1.195240208
5.855005896,9.677722651,-0.599438437,2.781475175,-0.309400687,0.600000000,0.600000000,9.889871085,-0.038196027,9.465574218,-1.160680846
5.938648837,9.599834193,-0.568954318,2.759997873,-0.204213920,0.600000000,0.600000000,9.824052478,-0.012423849,9.375615907,-1.125484786
6.022291778,9.522476815,-0.537144012,2.747699284,-0.089876757,0.600000000,0.600000000,9.753579311,0.016563168,9.291374321,-1.090851191
6.105934720,9.445360322,-0.504752899,2.745324835,0.033099472,0.600000000,0.600000000,9.677838322,0.048378172,9.212882321,-1.057883970
6.189577661,9.368154624,-0.472575483,2.753636605,0.165653742,0.600000000,0.600000000,9.596102214,0.082437937,9.140207034,-1.027588903
6.273220603,9.290511472,-0.441471190,2.773503349,0.309445609,0.600000000,0.600000000,9.507479793,0.117925588,9.073543152,-1.000867968
6.356863544,9.212091407,-0.412387104,2.805912800,0.465734048,0.600000000,0.600000000,9.410918769,0.153711552,9.013264045,-0.978485760
6.440506485,9.132601735,-0.386379082,2.851862891,0.633609156,0.600000000,0.600000000,9.305298353,0.188230245,8.959905119,-0.960988408
6.524149427,9.051851477,-0.364616615,2.912071000,0.807394564,0.600000000,0.600000000,9.189674248,0.219339624,8.914028705,-0.948572855
6.607792368,8.969824106,-0.348347904,2.986458762,0.973807402,0.600000000,0.600000000,9.063740172,0.244256326,8.875908040,-0.940952133
6.691435309,8.886753061,-0.338796791,3.073489876,1.111148068,0.600000000,0.600000000,8.928473234,0.259750959,8.845032886,-0.937344541
6.775078251,8.803160165,-0.336980047,-3.113504958,1.194131269,0.600000000,0.600000000,8.786676300,0.262793479,8.819644031,-0.936753572
6.858721192,8.719803693,-0.343487248,-3.013418281,1.204944058,0.600000000,0.600000000,8.642871677,0.251560172,8.796735709,-0.938534669
6.942364133,8.637519717,-0.358327942,-2.915426438,1.143695028,0.600000000,0.600000000,8.502232144,0.226220834,8.772807290,-0.942876718
7.026007075,8.557020013,-0.380944262,-2.824775981,1.028288162,0.600000000,0.600000000,8.369062823,0.188855782,8.744977203,-0.950744305
