index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
168,4.015726180,11.495239207,-0.788580798,0.600000000,0.600000000,11.333361144,-1.366331170,11.657117270,-0.210830425
169,4.039629312,11.472168253,-0.782328535,0.600000000,0.600000000,11.320177742,-1.362758449,11.624158764,-0.201898621
170,4.063532444,11.448993916,-0.776471075,0.600000000,0.600000000,11.306935264,-1.359411328,11.591052568,-0.193530821
171,4.087435576,11.425722952,-0.771010125,0.600000000,0.600000000,11.293637570,-1.356290786,11.557808334,-0.185729464
172,4.111338708,11.402362146,-0.765947277,0.600000000,0.600000000,11.280288538,-1.353397730,11.524435753,-0.178496825
173,4.135241840,11.378918306,-0.761284008,0.600000000,0.600000000,11.266892058,-1.350733004,11.490944553,-0.171835011
174,4.159144972,11.355398266,-0.757021675,0.600000000,0.600000000,11.253452035,-1.348297386,11.457344497,-0.165745965
175,4.183048104,11.331808884,-0.753161523,0.600000000,0.600000000,11.239972388,-1.346091584,11.423645380,-0.160231461
176,4.206951236,11.308157036,-0.749704676,0.600000000,0.600000000,11.226457047,-1.344116243,11.389857025,-0.155293108
177,4.230854368,11.284449616,-0.746652141,0.600000000,0.600000000,11.212909950,-1.342371938,11.355989283,-0.150932345
178,4.254757500,11.260693536,-0.744004810,0.600000000,0.600000000,11.199335046,-1.340859177,11.322052025,-0.147150442
179,4.278660632,11.236895720,-0.741763452,0.600000000,0.600000000,11.185736295,-1.339578401,11.288055145,-0.143948503
180,4.302563764,11.213063106,-0.739928723,0.600000000,0.600000000,11.172117658,-1.338529985,11.254008554,-0.141327462
181,4.326466896,11.189202641,-0.738501156,0.600000000,0.600000000,11.158483107,-1.337714232,11.219922176,-0.139288081
182,4.350370028,11.165321282,-0.737481169,0.600000000,0.600000000,11.144836615,-1.337131382,11.185805948,-0.137830955
183,4.374273160,11.141425988,-0.736869057,0.600000000,0.600000000,11.131182162,-1.336781604,11.151669814,-0.136956510
184,4.398176292,11.117523727,-0.736665000,0.600000000,0.600000000,11.114948967,-1.336659475,11.120098488,-0.136670525
185,4.421825292,11.093874727,-0.736665000,0.600000000,0.600000000,11.093874727,-1.336665000,11.093874727,-0.136665000
186,4.445474292,11.070225727,-0.736665000,0.600000000,0.600000000,11.070225727,-1.336665000,11.070225727,-0.136665000
187,4.469123292,11.046576727,-0.736665000,0.600000000,0.600000000,11.046576727,-1.336665000,11.046576727,-0.136665000
188,4.492772292,11.022927727,-0.736665000,0.600000000,0.600000000,11.022927727,-1.336665000,11.022927727,-0.136665000
189,4.516421292,10.999278727,-0.736665000,0.600000000,0.600000000,10.999278727,-1.336665000,10.999278727,-0.136665000
190,4.540070292,10.975629727,-0.736665000,0.600000000,0.600000000,10.975629727,-1.336665000,10.975629727,-0.136665000
191,4.563719292,10.951980727,-0.736665000,0.600000000,0.600000000,10.951980727,-1.336665000,10.951980727,-0.136665000
192,4.587368292,10.928331727,-0.736665000,0.600000000,0.600000000,10.928331727,-1.336665000,10.928331727,-0.136665000
193,4.611017292,10.904682727,-0.736665000,0.600000000,0.600000000,10.904682727,-1.336665000,10.904682727,-0.136665000
194,4.634666292,10.881033727,-0.736665000,0.600000000,0.600000000,10.881033727,-1.336665000,10.881033727,-0.136665000
195,4.658315292,10.857384727,-0.736665000,0.600000000,0.600000000,10.857384727,-1.336665000,10.857384727,-0.136665000
196,4.681964292,10.833735727,-0.736665000,0.600000000,0.600000000,10.833735727,-1.336665000,10.833735727,-0.136665000
197,4.705613292,10.810086727,-0.736665000,0.600000000,0.600000000,10.810086727,-1.336665000,10.810086727,-0.136665000
198,4.729262292,10.786437727,-0.736665000,0.600000000,0.600000000,10.786437727,-1.336665000,10.786437727,-0.136665000
199,4.752911292,10.762788727,-0.736665000,0.600000000,0.600000000,10.762788727,-1.336665000,10.762788727,-0.136665000
200,4.776560292,10.739139727,-0.736665000,0.600000000,0.600000000,10.739139727,-1.336665000,10.739139727,-0.136665000
201,4.800209292,10.715490727,-0.736665000,0.600000000,0.600000000,10.715490727,-1.336665000,10.715490727,-0.136665000
202,4.823858292,10.691841727,-0.736665000,0.600000000,0.600000000,10.691841727,-1.336665000,10.691841727,-0.136665000
203,4.847507292,10.668192727,-0.736665000,0.600000000,0.600000000,10.668192727,-1.336665000,10.668192727,-0.136665000
204,4.871156292,10.644543727,-0.736665000,0.600000000,0.600000000,10.644543727,-1.336665000,10.644543727,-0.136665000
205,4.894805292,10.620894727,-0.736665000,0.600000000,0.600000000,10.620894727,-1.336665000,10.620894727,-0.136665000
206,4.918454292,10.597245727,-0.736665000,0.600000000,0.600000000,10.597245727,-1.336665000,10.597245727,-0.136665000
207,4.942103292,10.573596727,-0.736665000,0.600000000,0.600000000,10.573596727,-1.336665000,10.573596727,-0.136665000
208,4.965752292,10.549947727,-0.736665000,0.600000000,0.600000000,10.549901578,-1.336664998,10.549993877,-0.136665002
209,4.989365297,10.526334723,-0.736661365,0.600000000,0.600000000,10.525965475,-1.336661251,10.526703970,-0.136661478
210,5.012978315,10.502721718,-0.736635937,0.600000000,0.600000000,10.501522976,-1.336634739,10.503920460,-0.136637134
211,5.036591420,10.479108714,-0.736567012,0.600000000,0.600000000,10.476531292,-1.336561476,10.481686135,-0.136572548
212,5.060204805,10.455495709,-0.736433066,0.600000000,0.600000000,10.450996163,-1.336416194,10.459995255,-0.136449938
213,5.083818836,10.431882704,-0.736212842,0.600000000,0.600000000,10.424925666,-1.336172507,10.438839743,-0.136253177
214,5.107434110,10.408269700,-0.735885440,0.600000000,0.600000000,10.398330256,-1.335803108,10.418209144,-0.135967773
215,5.131051499,10.384656695,-0.735430401,0.600000000,0.600000000,10.371222802,-1.335279991,10.398090588,-0.135580811
216,5.154672192,10.361043691,-0.734827793,0.600000000,0.600000000,10.343618634,-1.334574713,10.378468747,-0.135080874
217,5.178297731,10.337430686,-0.734058296,0.600000000,0.600000000,10.315535571,-1.333658666,10.359325801,-0.134457926
218,5.201930040,10.313817682,-0.733103280,0.600000000,0.600000000,10.286993947,-1.332503386,10.340641417,-0.133703174
219,5.225571442,10.290204677,-0.731944886,0.600000000,0.600000000,10.258016610,-1.331080871,10.322392744,-0.132808901
220,5.249224666,10.266591672,-0.730566103,0.600000000,0.600000000,10.228628906,-1.329363922,10.304554439,-0.131768284
221,5.272892853,10.242978668,-0.728950837,0.600000000,0.600000000,10.198858618,-1.327326490,10.287098718,-0.130575185
222,5.296579539,10.219365663,-0.727083986,0.600000000,0.600000000,10.168735886,-1.324944025,10.269995441,-0.129223948
223,5.320288640,10.195752659,-0.724951503,0.600000000,0.600000000,10.138293074,-1.322193829,10.253212244,-0.127709177
224,5.344024418,10.172139654,-0.722540459,0.600000000,0.600000000,10.107564604,-1.319055390,10.236714704,-0.126025528
225,5.367791439,10.148526650,-0.719839104,0.600000000,0.600000000,10.076586744,-1.315510700,10.220466555,-0.124167509
226,5.391594529,10.124913645,-0.716836922,0.600000000,0.600000000,10.045397354,-1.311544547,10.204429937,-0.122129297
227,5.415438709,10.101300641,-0.713524679,0.600000000,0.600000000,10.014035599,-1.307144770,10.188565682,-0.119904588
228,5.439329134,10.077687636,-0.709894469,0.600000000,0.600000000,9.982541630,-1.302302468,10.172833642,-0.117486470
229,5.463271016,10.054074631,-0.705939761,0.600000000,0.600000000,9.950956234,-1.297012173,10.157193029,-0.114867349
230,5.487269547,10.030461627,-0.701655427,0.600000000,0.600000000,9.919320479,-1.291271951,10.141602774,-0.112038903
